@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'Motomo Printing\nDesain Suka Suka\n#promo #Hardcase #softcase #custom #iphone #samsung #xiaomi… https://t.co/lMGEQW96vJ',SAMSUNG,UNCATEGORIZED
'Sobat7 pernah ngga mengalami kesulitan menggunakan smartphone baru kalian? Share pengalaman kalian yuk @Samsung_ID',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @dgadgetin https://t.co/HFLuGGvCYs Samsung Galaxy J7 2016 Review Indonesia - Harga Mid, Fitur Low, Power',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @dgadgetin https://t.co/J6CET4BQkb Review Samsung Galaxy J7 Prime Indonesia - Pelengkap J7 2016',SAMSUNG,UNCATEGORIZED
'@mafiawasit @samsung_id kalungnya bagus..',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube https://t.co/34033nikFD Fanboy Samsung Garis Keras',SAMSUNG,UNCATEGORIZED
'? https://t.co/lpA14rNynO ?? #bokep #bokepfull Mantap ? VIDEO :Inilah Irvan, Pengemis yang Punya Iphone 5S, Samsung Note, dan Arloji Alexa…',SAMSUNG,UNCATEGORIZED
'Samsung Galaxy J7 Prime ini bagus juga, 3,8jt ya hm hm hm',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @dgadgetin https://t.co/DtihMitFP3 Review Samsung Galaxy J7 Prime Indonesia - Pelengkap J7 2016',SAMSUNG,UNCATEGORIZED
'Ga kerasa udh setaun rusak hp samsung nya?????? [pic] — https://t.co/bVmBnbqjax',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @c4etech https://t.co/nYnGNuGUI5 Samsung Galaxy A8 2016 - Unboxing & Hands On!',SAMSUNG,UNCATEGORIZED
'secanggih canggihnya ios, gua lebih cinta android. sebagus bagusnya iphone, gua lebih suka pake samsung.',SAMSUNG,UNCATEGORIZED
'@nasuhanadira @Chang_rules bagus bagus. Im proud ur samsung di hati anda. saya sukaaa',SAMSUNG,UNCATEGORIZED
'? https://t.co/R83DjMFyLw ?? #bokep #bokepfull Mantap ? Kisah Irfan, Pengemis yang Kedapatan Miliki Iphone dan Samsung Galaxy Note',SAMSUNG,UNCATEGORIZED
'@Lanypermatasar1 @Samsung_ID \nMantap',SAMSUNG,UNCATEGORIZED
'HP Android Murah Tapi Bagus Bulan November 2016 https://t.co/O6pwWaPkgq #Xiaomi #samsung #lenovo #HTC #Asus',SAMSUNG,UNCATEGORIZED
'HP Android Murah Tapi Bagus Bulan November 2016 https://t.co/LbSbC9i6Rk #Xiaomi #samsung #lenovo #HTC #Asus',SAMSUNG,UNCATEGORIZED
'@herrysw spek dan fitur sudah mantap. Tinggal berani ngga promosi kaya samsung / oppo? :)',SAMSUNG,UNCATEGORIZED
'Paling seneng sama teknisi yg kerjanya cepeet. Pengalaman banget dah jd teknisi ?????? (at Samsung Service Center) — https://t.co/vi6E4loPTb',SAMSUNG,UNCATEGORIZED
'Kalau ada yg bilang Samsung Z2 jelek, saya tidak setuju. Sebab, Z2 adalah ponsel yg amat bagus untuk melatih pengendalian emosi.',SAMSUNG,UNCATEGORIZED
'okezonenews: Qualcomm Ajak Samsung Kembangkan Snapdragon 835 https://t.co/SZhs1se6Ye https://t.co/KaddyNyRiM',SAMSUNG,UNCATEGORIZED
'Bagus juga slogannya #Samsung yg #UnLimitYourSelf & slogannya #Adidas #FirstNeverFollow ...',SAMSUNG,UNCATEGORIZED
'Suka lah ayah aku dapat phone baru Samsung Prime tu~',SAMSUNG,UNCATEGORIZED
'Samsung sebab suka hati lah aku punya suka haha https://t.co/UcYBMt3WYI',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @obatgaptek https://t.co/twANmblm0Q Samsung Galaxy J7 2016 Review Indonesia : 3,3Juta HP Gaming \"Murah\"',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @adrianisen https://t.co/KuUFyUTbCp Samsung Galaxy S7 Edge vs. iPhone 6S Plus Coca-Cola Freeze Test 9',SAMSUNG,UNCATEGORIZED
'@NCLYS pengennya sih Xiaomi, soalnya bs di bawah 10 jt. Atau, walopun ga suka merknya, Samsung. Mau yg mewah ya Sony.',SAMSUNG,UNCATEGORIZED
'? https://t.co/nmze91LzEA ?? #bokep #bokepfull Mantap ? Samsung Masih Tertarik Garap Pasar Tablet',SAMSUNG,UNCATEGORIZED
'Ada HP Terbaru dari samsung yang keren Abiz ne Internetnya udah 4G, RAM besar & Kamera selfie bagus dan harga murah.',SAMSUNG,UNCATEGORIZED
'@narazwei bagus samsung edge7 nara... serbaguna kalo km lg kesel sama seseorang. Coba deh ..',SAMSUNG,UNCATEGORIZED
'@whispr__ serius deh.. hape xiaomi bagus kah? Kalo buat selfie sama samsung bagusan mana? *naq beli hape berdasarkan kamera*',SAMSUNG,UNCATEGORIZED
'Ciaaan bgt ada yg pulang dr pulau bawa oleh2 hape rusak grgr kecemplung???? (with Reza at Samsung Service Center) — https://t.co/mWy9rcCo4O',SAMSUNG,UNCATEGORIZED
'@siwonip Heran deh, samsung kenapa sih suka erorr... https://t.co/87JLa65uRg',SAMSUNG,UNCATEGORIZED
'Pengalaman pake Samsung galaxy s4, jelek banget 1 tahun garansi habis langsung rusak, kena bayar di sc 2jt, mending Apple aja...',SAMSUNG,UNCATEGORIZED
'1. Samsung Galaxy J5 \nmenyebut brand Samsung pasti pola pikir kamu akan tertuju kalau produk-produk besutannya itu… https://t.co/V8rth1qgMK',SAMSUNG,UNCATEGORIZED
'? https://t.co/eGNJACpXwa ?? #bokep #bokepfull Mantap ? Tablet Terbaru Samsung Sudah Dilengkapi S-Pen',SAMSUNG,UNCATEGORIZED
'@IndosatCare nama angel tipe hape samsung galaxy tab A ya yg makai indosat juga sama jaringanya jelek min 0857776848802',SAMSUNG,UNCATEGORIZED
'? https://t.co/SslCQTXoAx ?? #bokep #bokepfull Mantap ? Pengemis di JPO Ini Bawa Samsung Note 3 dan Iphone 5S',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube https://t.co/xkm84hrIl6 dj lagu joget enak pengen hp samsung',SAMSUNG,UNCATEGORIZED
'@Samsung_ID min ga ada penerus Galaxy Note 10.1 (2014 edition) ya? Punya ane rusak tapi belum ada tab yang bisa menyamai/melebihi tab itu',SAMSUNG,UNCATEGORIZED
'? https://t.co/N88Xvttywt ?? #bokep #bokepfull Mantap ? Jangan Iri Ya! Pengemis Cacat Ini Punya “Gaji” Luar Biasa, Bawa Smartphone iPhone …',SAMSUNG,UNCATEGORIZED
'Lagi di service center samsung, henpon yg paling jelek punya gue doang ??',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube https://t.co/P0NfP3lTsI Unbox & Review Samsung J7 prime Indonesia',SAMSUNG,UNCATEGORIZED
'Satuh hal yang mimin suka dari SAMSUNG #J7Prime adalah desainnya. Di bagian belakang full metal! Bahan logam lebih enak digenggam. Iya gak?',SAMSUNG,UNCATEGORIZED
'Oleh karena itulah SAMSUNG Galaxy #J7Prime cocok untuk kamu yg suka kebersamaan, kalau selfie bs muat banyak!',SAMSUNG,UNCATEGORIZED
'Pertama, SAMSUNG Galaxy #J7Prime. Smartphone ini cocok untuk kamu yg suka dg kebersamaan dan sharing di social media. Apalagi sharing foto.',SAMSUNG,UNCATEGORIZED
'@BenlyH Sepertinya begitu, skrg pake delcell qc 3, kinerjanya bagus dlm arti kl charge cepat, dipadukan dg kepala samsung bisa.',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @nsreviewindo https://t.co/mhmG4voOLx Review Samsung A9 Pro 2016 - Besar dan Lega',SAMSUNG,UNCATEGORIZED
'Lebih suka sama laptop slim atau yang Gimana? kalau yg ini: https://t.co/2Z1bseWpsR  Dapetin mysterious quiz juga! #creATIV',SAMSUNG,UNCATEGORIZED
'@MMDRMDN cari kamera bagus di outdoor sama kuat multitasking, pengin nyoba xiaomi mas, bosen samsung, yg resmi terbaru cuma 3 prime n note 3',SAMSUNG,UNCATEGORIZED
'gatau kenapa suka bgt sama instrumen \"over the horizon\" dari samsung...',SAMSUNG,UNCATEGORIZED
'8. Suka iphone ke samsung?',SAMSUNG,UNCATEGORIZED
'Paling ta suka bila wifi ruma buat hal. Aku terpaksa guna data digi. Tapi bole online guna samsung saja. Ipod tersadai dr tadi.',SAMSUNG,UNCATEGORIZED
'@glpromozar sama kyk samsung ama xiaomi bagus mna? Klo samsung-nya z2 trus xiaomi nya mi5. Ato dibalik. Samsung s7 edge xiaomi redmi 2.',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @xeetechcare https://t.co/FHEmRfnSs6 Samsung Galaxy A8 (2016) vs J7 Prime - Speed Test! (4K)',SAMSUNG,UNCATEGORIZED
'@luqmann___ lawa lah. Aku suka design dia. Mcm 5s githew. Tkbest ke SE? Tp samsung edge lawa gila!',SAMSUNG,UNCATEGORIZED
'mo beli kabelnya samsung tapi takutnya gampang rusak kayak yg bawaan hp. Gk ada setahun gk bisa dipake fast charging',SAMSUNG,UNCATEGORIZED
'@Tolakapchannel @Samsung_ID Iya. Setau saya PLS itu panel layar dari Samsung untuk menyaingi IPS. Tp sayang kadang suka gk ditulis di spec..',SAMSUNG,UNCATEGORIZED
'okezonenews: Teknologi Baru Samsung Usai Caplok Harman https://t.co/QRIuxPNOaq https://t.co/JskSbfFqWA',SAMSUNG,UNCATEGORIZED
'@adagioson + dari Samsung. Tak seharusnya ia hidup normal tanpa lampu dunia paparazzi yang ingin imagenya rusak.',SAMSUNG,UNCATEGORIZED
'@riah_1611 samsung sih bagus wkwk',SAMSUNG,UNCATEGORIZED
'@PLAYMFS kgk,body jelek,kalau urusan kamera lumayan, cas lama, layar kecil, tebel banget lg :v mending samsung A3 atau iph 5s/6',SAMSUNG,UNCATEGORIZED
'Unit Samsung anda rusak? Jgn terburu-buru dibawa ke servisan yang tdk resmi. Bawa ke @SamsungSVC_KDR2 untuk Kediri… https://t.co/aWYUWkWjBG',SAMSUNG,UNCATEGORIZED
'Hidup jengkol! Bung Anies suka makan jengkol euy! --?https://t.co/2jQw0xWTeU',SAMSUNG,UNCATEGORIZED
'A9 nya samsung kayaknya bagus yah',SAMSUNG,UNCATEGORIZED
'okezonenews: Samsung Sebut Galaxy S7 Masih Aman dari Ledakan https://t.co/ufb4CUrhZN https://t.co/brynnDxJTz',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @dgadgetin https://t.co/xaqax6LURY Samsung Z2 Review Indonesia - HP MASA GITU?',SAMSUNG,UNCATEGORIZED
'@yaoisweet rusak kali .. Itu sama kya hp saya sebut aja samsung kya gitu udah nyala trus mati',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @dgadgetin https://t.co/jh2dJsVCd7 Unboxing Samsung J7 Prime Indonesia - Nggak Cuma Mewah Doang',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube https://t.co/o3yzOsbsbN Micro SD SIM para Samsung Galaxy A3, A5, A7 e E5',SAMSUNG,UNCATEGORIZED
'@Azral_wak7 bagus, bersyukur apa yg ada, guna je dulu samsung tuh dulu kahkah ipong lambat lagi',SAMSUNG,UNCATEGORIZED
'Lagi tunggu berita bagus... \"#samsung recall Z2\" \n#ForceClose dimana^^',SAMSUNG,UNCATEGORIZED
'@xokbaek iyasih katanya xiaomi bagus. Tp gua blm pernah nyoba biasanya pake samsung tahan bantin bgt.',SAMSUNG,UNCATEGORIZED
'okezonenews: Pasca Meledak, Samsung Tegaskan Baterai S7 Aman https://t.co/zIQthuH6c4 https://t.co/ciVxeMdKbz',SAMSUNG,UNCATEGORIZED
'Ready OPPO Neo7,A37,F1s desain mewah ccok buat anak remaja masa kini & kualitas kamera yg Bagus, Ready Samsung,Xiomi,Lenovo. Siap COD GAN',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @sobathape https://t.co/fkiijsl987 Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @c4etech https://t.co/bclH8FTMIg Samsung Galaxy A8 2016 - Unboxing & Hands On!',SAMSUNG,UNCATEGORIZED
'@mfoctavian95 J5 bagus, apalagi A5.Kalo bandingin harga sama spec pasti menang Xiaomi sih.Cuma Kalo spec tanpa liat harga Samsung lbh unggul',SAMSUNG,UNCATEGORIZED
'@Samsung_ID sangat tidak puas dengan kulkas samsung RT38, benerin rusak lagi, makanan busuk bulak balik sejak awal beli @YLKI_ID',SAMSUNG,UNCATEGORIZED
'Sebab tak mandi lagi lerr. Tapi muka macam mandi kan? Sebab camera samsung bagus lol https://t.co/GQCGFwVIRI',SAMSUNG,UNCATEGORIZED
'@bangminahstory chargernya rusak trs udah lama banget. tau samsung young2? nah itu bhahaha',SAMSUNG,UNCATEGORIZED
'ya Allah fotonya jelek banget kaya pake kamera hape gue. pasti ini motonya pake samsung S4 https://t.co/mwLmhi5qA7',SAMSUNG,UNCATEGORIZED
'Tak suka ah emoji samsung grrr',SAMSUNG,UNCATEGORIZED
'@soonatan samsung gue rusak........... Ini ajah make ip yang isinya cuman line doang',SAMSUNG,UNCATEGORIZED
'Samsung. Tp katanya xiaomi jg bagus sih?? https://t.co/0gkKFh7mHK',SAMSUNG,UNCATEGORIZED
'Keren Guyss Galaxy J2 Prime & J5 Prime segera rilis di Indonesia,, Tawarkan spek bagus dan Harga Murah... ::… https://t.co/aG0C9XJPEq',SAMSUNG,UNCATEGORIZED
'Lebih suka sama laptop slim atau yang Gimana? kalau yg ini: https://t.co/2Z1bseWpsR  Dapetin mysterious quiz juga! #creATIV',SAMSUNG,UNCATEGORIZED
'Bagus beli samsung lah. Hahahahah! https://t.co/SeoUJfTkqw',SAMSUNG,UNCATEGORIZED
'Suka selfie? Samsung Galaxy J2 Prime sangat cocok untuk menemani Selfie terkece. Anda bersama teman atau keluarga d… https://t.co/Ck06LWgDYg',SAMSUNG,UNCATEGORIZED
'@XL123 jaringan 4G nya ngga stabil suka lama apalagi pas samsung galaxy gift  ngga stabil jd ngga dpt, sy pake combo xtra d daerah kemayoran',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @dgadgetin https://t.co/fQ6d1Xkk86 Unboxing Samsung J7 Prime Indonesia - Nggak Cuma Mewah Doang',SAMSUNG,UNCATEGORIZED
'Saya menambahkan video ke daftar putar @YouTube https://t.co/p9619vp1Sg Mantap Uji tes layar Samsung S7 kuat banget',SAMSUNG,UNCATEGORIZED
'battery dari semalam tak habis habis lagi. bagus betul samsung ni ??',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @sobathape https://t.co/zJp1naFacb Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @adrianisen https://t.co/rn9WT1B8ib Samsung Galaxy S7 Edge vs. iPhone 6S Plus Coca-Cola Freeze Test 9',SAMSUNG,UNCATEGORIZED
'Kanan walkman, \nkiri power bank,\nKat tangan samsung.\n\nCiri2 gen-Y yang anti sosial n suka jadi burung hantu',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater dengan Soundbar Dolby Atmos https://t.co/vEIrWV0jfZ https://t.co/DpLOTNTlba',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @klgadgetguy https://t.co/6xoqYwmc0k Best smartphone camera: ASUS Zenfone 3, Oppo F1S, and Samsung',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @sobathape https://t.co/fWxpNdd8uj Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'[Samsung hampir rusak, iphone udah rusak, pake apa gue ntar. Esia.]',SAMSUNG,UNCATEGORIZED
'okezonenews: Penjelasan Samsung Terkait Pelarangan Galaxy Note 7 di Indonesia https://t.co/5SUZu5YrKH https://t.co/SMUlLjRC6I',SAMSUNG,UNCATEGORIZED
'Suka bgt dgn aplikasi ini sesuai dgn ponsel aku samsung S4, aplikasi ini sa... https://t.co/EWYJksVxwK https://t.co/6l1hkPQ68X',SAMSUNG,UNCATEGORIZED
'hp samsung yg seri zoom tyt lucuk ya ..... bagus kameranya ??',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @sobathape https://t.co/DVCqFLR5fC Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @sobathape https://t.co/CtRmqGMcS7 Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @obatgaptek https://t.co/26m2ylDttc Samsung Galaxy S7 Edge Review Indonesia : 10 Juta yg belum sempurna',SAMSUNG,UNCATEGORIZED
'okezonenews: Rilis Samsung Galaxy J Prime Series Tandingi Huawei P9 Lite https://t.co/ojcnVSKuAZ https://t.co/ASPZgYCHJz',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @sobathape https://t.co/Vi5M5htvrM Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'okezonenews: Samsung Tak Bisa Cukupi Panel OLED iPhone Selanjutnya? https://t.co/RmywjHKmGF https://t.co/H2PKa5g9MC',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @obatgaptek https://t.co/SBKjfmrBl5 Samsung Galaxy J7 Review Indonesia',SAMSUNG,UNCATEGORIZED
'@Samsung_ID samsung galaxy j5 abis pembaruan OS memory internal jd berkurang bnyak, gmn tu..? trus SD card suka gk kbaca.. payah..',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @obatgaptek https://t.co/cG6x4Cy78e Samsung Galaxy A5 2016 Vs Asus Zenfone 3 ZE520KL',SAMSUNG,UNCATEGORIZED
'Kampreet headshet samsung cepet bgd rusak ????????',SAMSUNG,UNCATEGORIZED
'Samsung Berikan Pengalaman Baru Menonton Dengan Soundbar Seri HW-K950 https://t.co/JvDfrzIMO1 https://t.co/6OYHG0rEwI',SAMSUNG,UNCATEGORIZED
'Saya suka video @YouTube dari @bhubesh25 https://t.co/elMoFgqrBn Simultaneously using 2 SIM with SD Card in Samsung Galaxy S7 Edge',SAMSUNG,UNCATEGORIZED
'Samsung Smart TV, UHD 4K, Built in WiFi.. Terlalu bagus kalo… (w/ Eva  at AirNav Indonesia Headquarters) [pic] — https://t.co/L1GLsrOogL',SAMSUNG,UNCATEGORIZED
'okezonenews: Tanding Samsung Galaxy Gear IconX versus Apple AirPods https://t.co/eA5uXAg1bo https://t.co/TzIlStTn5p',SAMSUNG,UNCATEGORIZED
'@jinriched dripada ip mending samsung A series atau J series. Ip mah menang nama doang :v buat nggame ae suka error ()',SAMSUNG,UNCATEGORIZED
'@samsung_call pak namanya siapa ,no telponnya berapa, say suka pak',SAMSUNG,UNCATEGORIZED
'@LazadaIDCare sy gk bsa msk link form online ny sy sdh krm brg yg rusak k gdg lazada berupa 2 pcs tempred glass samsung j1, asus zen2 5.5in',SAMSUNG,UNCATEGORIZED
'Menurut kamu, manakah yang lebih bagus antara Xioami Redmi Pro vs Samsung Galaxy J7 Prime ?. Lihat selengkapnya ! https://t.co/EUTGwaMEsS',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos\nhttps://t.co/sQtt9SHyud',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos\nhttps://t.co/UUvxnYe5ZR',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos\nhttps://t.co/PRPeOBusUj',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos\nhttps://t.co/c6kLKG1VZ8',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos\nhttps://t.co/sruw0rpOQp',SAMSUNG,UNCATEGORIZED
