@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'jelek ',SAMSUNG,NEGATIVE
'suka ',SAMSUNG,POSITIVE
'satu suka samsung tidak ',SAMSUNG,NEGATIVE
'cocok suka sama selfie ',SAMSUNG,POSITIVE
'cocok suka sama sharing ',SAMSUNG,POSITIVE
'qc bagus charge cepat padu samsung ',SAMSUNG,POSITIVE
'suka samsung ag profesional lega ',SAMSUNG,NEGATIVE
'suka dapatkan mysterious quiz creative ',SAMSUNG,POSITIVE
'bagus kuat ingin coba xiaomi resmi baru ',SAMSUNG,POSITIVE
'tidak suka over the samsung ',SAMSUNG,POSITIVE
'suka samsung ',SAMSUNG,POSITIVE
'suka wifi ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka design ',SAMSUNG,POSITIVE
'beli samsung takut gampang rusak tidak tidak dipake charging ',SAMSUNG,POSITIVE
'',SAMSUNG,NEGATIVE
'rusak ',SAMSUNG,NEGATIVE
'bagus ',SAMSUNG,POSITIVE
'jelek urus lumayan positif samsung ',SAMSUNG,POSITIVE
'rusak tidak resmi ',SAMSUNG,NEGATIVE
'suka makan ',SAMSUNG,POSITIVE
'ag bagus yah ',SAMSUNG,POSITIVE
'',SAMSUNG,NEGATIVE
'suka ',SAMSUNG,POSITIVE
'rusak mati ',SAMSUNG,NEGATIVE
'suka tidak mewah ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'bagus kah lambat ',SAMSUNG,POSITIVE
'tunggu bagus samsung ',SAMSUNG,POSITIVE
'iya xiaomi bagus ',SAMSUNG,POSITIVE
'',SAMSUNG,NEGATIVE
'mewah cocok bagus ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka hands on ',SAMSUNG,POSITIVE
'bagus menang xiaomi lihat ',SAMSUNG,POSITIVE
'tidak puas rteb rusak makan busuk beli id ',SAMSUNG,NEGATIVE
'bagus ',SAMSUNG,POSITIVE
'chargernya rusak samsung young young ',SAMSUNG,NEGATIVE
'jelek kaya samsung ',SAMSUNG,NEGATIVE
'suka samsung besar ',SAMSUNG,POSITIVE
'rusak ip isi cuma ',SAMSUNG,POSITIVE
'samsung xiaomi bagus ',SAMSUNG,POSITIVE
'keren rilis bagus murah ',SAMSUNG,POSITIVE
'bagus beli samsung hah ',SAMSUNG,POSITIVE
'suka selfie samsung cocok keren ',SAMSUNG,POSITIVE
'ag tidak stabil suka pas samsung tidak stabil tidak combo extra ',SAMSUNG,POSITIVE
'suka tidak mewah ',SAMSUNG,POSITIVE
'mantap kuat ',SAMSUNG,POSITIVE
'habis habis bagus samsung ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka best smartphone fis and samsung ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'rusak rusak bentar ',SAMSUNG,POSITIVE
'suka sesuai ',SAMSUNG,POSITIVE
'bagus ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka juta sempurna ',SAMSUNG,POSITIVE
'rilis samsung ',SAMSUNG,POSITIVE
'cukupi oled iphone ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'js habis baru memory kurang banyak suka tidak ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'parah headshet samsung cepat rusak ',SAMSUNG,NEGATIVE
'',SAMSUNG,NEGATIVE
'suka with in samsung ',SAMSUNG,POSITIVE
'',SAMSUNG,NEGATIVE
'samsung a menang positif suka ',SAMSUNG,POSITIVE
'sang datang luna bagus iya ',SAMSUNG,POSITIVE
'rusak ',SAMSUNG,NEGATIVE
'suka lengkap ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'bagus samsung ',SAMSUNG,POSITIVE
'samsung suka of ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka dapetin mysterious quiz creativ ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka rgang samsung antutu ',SAMSUNG,POSITIVE
'samsung second bagus lengkap ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka button ',SAMSUNG,POSITIVE
'samsung hadir blog ',SAMSUNG,POSITIVE
'mantap kuat ',SAMSUNG,POSITIVE
'suka ',SAMSUNG,POSITIVE
'suka hina milik beli hancur ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus lari lari tidak ',IPHONE,POSITIVE
'x suka iphone ',IPHONE,POSITIVE
'beli bagus ',IPHONE,POSITIVE
'bagus ',IPHONE,POSITIVE
'light bagus ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'nya bagus ',IPHONE,POSITIVE
'iphone bagus ',IPHONE,POSITIVE
'suka taknak iphone ',IPHONE,POSITIVE
'bagus ',IPHONE,POSITIVE
'lhkitorang suka xbonya ',IPHONE,POSITIVE
'beli bagus ',IPHONE,POSITIVE
'suka canggih iphone ',IPHONE,POSITIVE
'bmwmmg suka ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'sonya xperia bagus iphone ',IPHONE,POSITIVE
'terang suka ',IPHONE,POSITIVE
'suka adik ',IPHONE,POSITIVE
'kaya suka ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'suka ',IPHONE,POSITIVE
'suka iphone ',IPHONE,POSITIVE
'rusak ',IPHONE,NEGATIVE
'kini ganteng lebih suka kaya bela ',IPHONE,POSITIVE
'suka kaya samsung ',IPHONE,POSITIVE
'cepat lambat parah tidak iphone ',IPHONE,NEGATIVE
'bagus senang nak beli rileks ',IPHONE,POSITIVE
'merk bagus samsungiphone ',IPHONE,POSITIVE
'',IPHONE,NEGATIVE
'mendadak suka iphone ish ',IPHONE,NEGATIVE
'iphone habis ',IPHONE,POSITIVE
'a suka awk awk ',IPHONE,POSITIVE
'nya bagus ',IPHONE,POSITIVE
'fasilitasi wireless charging ',IPHONE,NEGATIVE
'',IPHONE,NEGATIVE
'guna ',IPHONE,POSITIVE
'suka hina milik beli hancur ',IPHONE,POSITIVE
'suka keras ',IPHONE,NEGATIVE
'suka iphone ',IPHONE,POSITIVE
'sempurna masuk mantap ',IPHONE,POSITIVE
'sempurna masuk mantap ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus ',IPHONE,POSITIVE
'suka glass ',IPHONE,POSITIVE
'rusak ',IPHONE,NEGATIVE
'rusak negatif tidak liat bantu ',IPHONE,POSITIVE
'masuk suka penuh ',IPHONE,POSITIVE
'porno mantap ',IPHONE,NEGATIVE
'suka atas itunes ',IPHONE,POSITIVE
'bagus ',IPHONE,POSITIVE
'mantap iya ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'suka ringkas ringkas ringkas terima ',IPHONE,POSITIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'xiao bagus pop ',IPHONE,POSITIVE
'bagus g pop ',IPHONE,POSITIVE
'porno mantap kaget ',IPHONE,POSITIVE
'canggih canggih bagus bagus suka samsung ',IPHONE,POSITIVE
'delapan baik iphone habis ',IPHONE,POSITIVE
'lihat suka ',IPHONE,POSITIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus tidak bagus makan tidak ',IPHONE,POSITIVE
'rusak ',IPHONE,NEGATIVE
'cantik mantap nampak ',IPHONE,POSITIVE
'pandai bagus ',IPHONE,POSITIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus murah ',IPHONE,POSITIVE
'bagus ',IPHONE,POSITIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'suka luang ',IPHONE,POSITIVE
'bagus cepat lcd nin ',IPHONE,POSITIVE
'suka show off iphone ish ',IPHONE,NEGATIVE
'suka maju ',IPHONE,POSITIVE
'iphone benci iphone ',IPHONE,NEGATIVE
'suka ',IPHONE,POSITIVE
'benci mase kite ade lahir ',IPHONE,NEGATIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'ye suka selfie iphone dik ',IPHONE,POSITIVE
'suka of keren ',IPHONE,POSITIVE
'bagus cantik pas cerah ',IPHONE,POSITIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'mending bagus awet ',IPHONE,POSITIVE
'suka yu ',IPHONE,POSITIVE
'suka cuma jutaani ',IPHONE,POSITIVE
'you suka iphone suka iphone suka you hayom ',IPHONE,POSITIVE
'suka makan yen ',IPHONE,POSITIVE
'offer iphone memang tunggu offer suka ',IPHONE,POSITIVE
'suka iphone terima ',IPHONE,POSITIVE
'iphone chip ',IPHONE,NEGATIVE
'benci rn ',IPHONE,NEGATIVE
'baik rusak ',IPHONE,POSITIVE
'tidak charger rusak melulu ',IPHONE,NEGATIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'atawa butut atawa rusak nya ',IPHONE,POSITIVE
'porno mantap ',IPHONE,NEGATIVE
'porno mantap iri smartphone iphone ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'siap jet black ',IPHONE,NEGATIVE
'putih suka ',IPHONE,POSITIVE
'mantap ',IPHONE,NEGATIVE
'yeh suka hmm those memories terima iamneeta ',IPHONE,POSITIVE
'tidak iphone ss suka mati suka mati yah ',IPHONE,NEGATIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'porno mantap tidur ludes ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'suka and ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'penat beli bagus ',IPHONE,POSITIVE
'suka samsung ',IPHONE,POSITIVE
'suka tidak black sremmurdgucci ',IPHONE,NEGATIVE
'i suka ',IPHONE,POSITIVE
'elok iphone bagus ',IPHONE,POSITIVE
'suka parody ',IPHONE,POSITIVE
'bingung beli beli bagus beli ',IPHONE,POSITIVE
'dual ',IPHONE,NEGATIVE
'bingung beli beli beli bagus ',IPHONE,POSITIVE
'gagal dikiran bagus tidak dewa ',IPHONE,POSITIVE
'suka iphone ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'shut ',IPHONE,NEGATIVE
'rusak tinggal blokir tidak yll ',IPHONE,POSITIVE
'tidak beli iya terlanjur benci dendam sendiri ',IPHONE,POSITIVE
'',IPHONE,NEGATIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'suka dance suka selfie sempat menang ikut chocofunbyebyegalau ',IPHONE,POSITIVE
'dual lampaui milik ',IPHONE,POSITIVE
'mantap ',IPHONE,NEGATIVE
'kaya suka ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'suka ',IPHONE,POSITIVE
'dah hanise ugh benci cakap ',IPHONE,POSITIVE
'so those curi suka selfie kat ye justasking ',IPHONE,POSITIVE
'charger rusak beli rusak and ',IPHONE,NEGATIVE
'akhiri suka ',IPHONE,POSITIVE
'beli bagus murah jap ',IPHONE,POSITIVE
'suka and mudah block ',IPHONE,POSITIVE
'mantap bagus dipakai hahhah ',IPHONE,POSITIVE
'nya bagus ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'bagus beli iphone ',IPHONE,POSITIVE
'nya bagus ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'gagal si bagus tidak ',IPHONE,POSITIVE
'beli suka handy suka besaq ',IPHONE,POSITIVE
'xavierus lantas banting rusak ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'hot kat class hot kat suka hot kat mesti iphone ',IPHONE,POSITIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'beli bagus ',IPHONE,POSITIVE
'iphone tampil dual ois ',IPHONE,POSITIVE
'nikmati ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'dika rusak jatuh si merah tidak dipake ',IPHONE,POSITIVE
'a bagus tepuk a iphone ',IPHONE,POSITIVE
'that suka iphone ',IPHONE,POSITIVE
'suka to on ',IPHONE,POSITIVE
'rusak an thread negatif ',IPHONE,NEGATIVE
'suka big dual ',IPHONE,POSITIVE
'kembali rusak ',IPHONE,NEGATIVE
'mudah mudah benci pergi ',IPHONE,NEGATIVE
'merk urus bagus iphone non ',IPHONE,NEGATIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus tidak lecet positif ',IPHONE,POSITIVE
'glamour bagus ',IPHONE,POSITIVE
'beli ramai ramai ramai suka tambah ',IPHONE,POSITIVE
'suka iphone ',IPHONE,POSITIVE
'rusak susah tidak ',IPHONE,NEGATIVE
'suka asli ',IPHONE,POSITIVE
'kaya suka ',IPHONE,POSITIVE
'semua cakap suka iphone comparison pg menang ',IPHONE,POSITIVE
'suka lambat ',IPHONE,POSITIVE
'iphone second bagus positif ',IPHONE,POSITIVE
'charger ip suka rusak tidak awet charger ',IPHONE,POSITIVE
'your iphone bagus ',IPHONE,POSITIVE
'jelek ',IPHONE,NEGATIVE
'suka ',IPHONE,POSITIVE
'kaya bagus ',IPHONE,POSITIVE
'tidak bagus iphone butut ',IPHONE,POSITIVE
'benci juga ',IPHONE,NEGATIVE
'tulus iphone bagus ',IPHONE,POSITIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'',IPHONE,NEGATIVE
'beli jelek ',IPHONE,NEGATIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'suka tidur xxnya ',IPHONE,POSITIVE
'charger tiga duga iphone china ',IPHONE,POSITIVE
'lepas bahawa suka tidak milik ',IPHONE,POSITIVE
'charger duga muncul palsu ',IPHONE,POSITIVE
'charger rusak kendor ',IPHONE,POSITIVE
'parah ',IPHONE,NEGATIVE
'your iphone bagus ',IPHONE,POSITIVE
'suka dapat magic tricks with iphone ',IPHONE,POSITIVE
'of the tips pindah android ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'butuh cepat bagus normal ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus beli makan ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'bagus ',IPHONE,POSITIVE
'rusak rusak bentar ',IPHONE,POSITIVE
'suka iphone button samsunguser ',IPHONE,POSITIVE
'jap beli suka beli beli ',IPHONE,POSITIVE
'xpa mantap ',IPHONE,NEGATIVE
'suka keras ',IPHONE,NEGATIVE
'bagus tidak suka sm lain ',IPHONE,POSITIVE
'suka iphone dibandingkan jujur ',IPHONE,POSITIVE
'cepat suka beli cepat tidak hang tidak hang bh hancur ',IPHONE,NEGATIVE
'dengar suka lestariscreenekamatra mari nikmat ',IPHONE,POSITIVE
'benci iphone x ',IPHONE,NEGATIVE
'suka antik antik ',IPHONE,POSITIVE
'mati hape bagus tidak ingin iphone ',IPHONE,POSITIVE
'jepang suka xxnya ',IPHONE,POSITIVE
'suka iphone ',IPHONE,POSITIVE
'',IPHONE,NEGATIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'ye percaya and and bagus please thang you ',IPHONE,POSITIVE
'to date suka iphone annual x ',IPHONE,POSITIVE
'rusak tidak negatif ',IPHONE,NEGATIVE
'cukupi oled iphone ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'bagus iphone ',IPHONE,POSITIVE
'murah bagus dapur tangguh ',IPHONE,POSITIVE
'sakit sentuh ',IPHONE,NEGATIVE
'suka the iphone ',IPHONE,POSITIVE
'mantap ',IPHONE,NEGATIVE
'charger tidak nambah tetap kosong tidak nyala rusak ',IPHONE,POSITIVE
'tidak suka iya ',IPHONE,POSITIVE
'jatuh rusak good ',IPHONE,POSITIVE
'bagus pening segi ',IPHONE,POSITIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'suka ',IPHONE,POSITIVE
'bagus ma masuk islam iphoneipad ',IPHONE,POSITIVE
'suka iphone ',IPHONE,POSITIVE
'suka bengkak iphone x ',IPHONE,NEGATIVE
'kaya suka ',IPHONE,POSITIVE
'pasai benci ',IPHONE,NEGATIVE
'benci iphone tunggu beli sonya ',IPHONE,POSITIVE
'rusak iphone ',IPHONE,NEGATIVE
'awk suka iphone suka suka you ',IPHONE,POSITIVE
'idabagus ',IPHONE,NEGATIVE
'wingi rusak ',IPHONE,NEGATIVE
'a bagus tepuk a ',IPHONE,POSITIVE
'parah yogya gugat rpi miliar xxnya ',IPHONE,NEGATIVE
'jujur tidak suka ',IPHONE,POSITIVE
'xiaomi murah milik bagus ',IPHONE,POSITIVE
'',IPHONE,NEGATIVE
'suka beli ',IPHONE,POSITIVE
'mantap iphone ',IPHONE,NEGATIVE
'rusak ',IPHONE,NEGATIVE
'kaya rusak ',IPHONE,POSITIVE
'suka keras ',IPHONE,NEGATIVE
'sss ',IPHONE,NEGATIVE
'tinggi mantap cd cdb ',IPHONE,NEGATIVE
'android ',IPHONE,NEGATIVE
'iphone bagus retak ',IPHONE,POSITIVE
'suka ',IPHONE,POSITIVE
'bagus ',IPHONE,POSITIVE
'jelek mencet susah tidak ',IPHONE,NEGATIVE
'suka mesti milik lihat ',IPHONE,POSITIVE
'member suka selfie pulak ',IPHONE,POSITIVE
'beli butuh bagus ',IPHONE,POSITIVE
'suka on the iphone bantu naikin percaya ',IPHONE,POSITIVE
'xtahu mantap tidak ',OPPO,NEGATIVE
'ramai suka rj ',OPPO,POSITIVE
'opposelfiefest daretodream keren ',OPPO,POSITIVE
'bagus sih tidak cm mentok ',OPPO,POSITIVE
'berselfie quality bagus ',OPPO,POSITIVE
'beli keren ',OPPO,POSITIVE
'intensif beli bagus ',OPPO,POSITIVE
'intensif diberikanpembeli bagus ',OPPO,POSITIVE
'rm crow take credit jatuh blame ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'beli bagus ',OPPO,POSITIVE
'intensif beli bagus ',OPPO,POSITIVE
'suka lihat tampil cantik cocok oppoopposelfiefest ',OPPO,POSITIVE
'',OPPO,NEGATIVE
'jatuh kerenwa beli ',OPPO,POSITIVE
'beli tinggi intensif bagus ',OPPO,POSITIVE
'keren selfie langsung dipesan shopping ',OPPO,POSITIVE
'tidak ',OPPO,NEGATIVE
'siap tidak keren ',OPPO,NEGATIVE
'intensif beli bagus ',OPPO,POSITIVE
'mantap positif opposelfiefest ',OPPO,POSITIVE
'handmade saji ',OPPO,POSITIVE
'keren bilang keren ',OPPO,POSITIVE
'keren tampil pas best opposelfiefest ',OPPO,POSITIVE
'keren hebat is ',OPPO,POSITIVE
'pecah keren ',OPPO,NEGATIVE
'ya dengar dengar bagus yaa mel tuhh beli beli ',OPPO,POSITIVE
'keren sangat tampil pulangnyaa ',OPPO,POSITIVE
'saji keren oppo ',OPPO,POSITIVE
'pecah parah suka tampil ',OPPO,POSITIVE
'lumayan riah positif tidak beli tidak rusak atas rk ',OPPO,POSITIVE
'keren habis opposelfiefest ',OPPO,POSITIVE
'nettv x pecah parah suka crewnya ',OPPO,NEGATIVE
'keren ',OPPO,POSITIVE
'thnya keren baik bangga ofans ',OPPO,POSITIVE
'puas ',OPPO,POSITIVE
'serta korea keren ',OPPO,POSITIVE
'best keren opposelfiefest ',OPPO,POSITIVE
'oppo bagus ',OPPO,POSITIVE
'keren bangga netv ',OPPO,POSITIVE
'keren positif dijakarta positif opposelfiefest ',OPPO,POSITIVE
'',OPPO,NEGATIVE
'keren oppo ',OPPO,POSITIVE
'suka pas ma rio ',OPPO,POSITIVE
'bagus oppoindonesia ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'keren ',OPPO,POSITIVE
'keren ',OPPO,POSITIVE
'tampil mantap pas best opposelfiefest ',OPPO,POSITIVE
'jatuh jatuh opposelfiefest ',OPPO,POSITIVE
'jelek ',OPPO,NEGATIVE
'tampil jatuh good youraisa ',OPPO,POSITIVE
'nyanyi jatuh opposelfiefest ',OPPO,POSITIVE
'tampil jatuh good youraisa ',OPPO,POSITIVE
'rusak nih ',OPPO,NEGATIVE
'keren isyana tunggu tidak positif ',OPPO,POSITIVE
'suka suka mungil oppofisteknologiselfie ',OPPO,POSITIVE
'keren bagus sempat opposelfiefest ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'keren ',OPPO,POSITIVE
'suka selfie mudah positif oppofisteknologiselfie ',OPPO,POSITIVE
'',OPPO,NEGATIVE
'sebenernya the best is the besthp bagus ',OPPO,POSITIVE
'jatuh retak mati negatif ',OPPO,POSITIVE
'keren yourself ',OPPO,POSITIVE
'',OPPO,NEGATIVE
'keren jernih ',OPPO,POSITIVE
'bagus keren ',OPPO,POSITIVE
'keren yak ',OPPO,POSITIVE
'keren mantap ',OPPO,NEGATIVE
'si cantik bagus cantik opposelfiefest ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'keren ',OPPO,POSITIVE
'keren ',OPPO,POSITIVE
'keren mantap ',OPPO,NEGATIVE
'suka tampil menangk ',OPPO,POSITIVE
'bilang bagus mendingxiaomi ',OPPO,POSITIVE
'langsung bilang keren ',OPPO,POSITIVE
'suka ',OPPO,POSITIVE
'keren bestselfie oppo ',OPPO,POSITIVE
'tidak ',OPPO,NEGATIVE
'mantap competition dare to blogger ',OPPO,NEGATIVE
'',OPPO,NEGATIVE
'bagus oppo ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'suka ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'bagus ',OPPO,POSITIVE
'bagus xiaomioppo ',OPPO,POSITIVE
'tidak notif suka tidak masuk ',OPPO,POSITIVE
'sehungosong tidak notif suka tidak masuk ',OPPO,POSITIVE
'tidak notif suka tidak masuk ',OPPO,POSITIVE
'tidak notif suka tidak masuk ',OPPO,POSITIVE
'tidak notif suka tidak masuk ',OPPO,POSITIVE
'tidak notif suka tidak masuk ',OPPO,POSITIVE
'sehungosong tidak notif suka tidak masuk ',OPPO,POSITIVE
'tidak notif suka tidak masuk ',OPPO,POSITIVE
'beli beli ribu ratus beli habis ',OPPO,POSITIVE
'x adik ninja x adik beli second hand okay x dah a ',OPPO,POSITIVE
'keren natural bagus ',OPPO,POSITIVE
'',OPPO,NEGATIVE
'kental jatuh retak ',OPPO,POSITIVE
'tampil cantik iya yukk suka ',OPPO,POSITIVE
'best selfie opposelfiefest ',OPPO,POSITIVE
'tidak keren ',OPPO,NEGATIVE
'tidak rusak negatif ',OPPO,NEGATIVE
'bagus oppo xiaomi bagus ',OPPO,POSITIVE
'bagus bagus ',OPPO,POSITIVE
'bagus bagus bagus ',OPPO,POSITIVE
'tidak puas rusak neog ',OPPO,NEGATIVE
'hitz awet muda just ',OPPO,POSITIVE
'suka aneh yah ',OPPO,POSITIVE
'x yes ag blek kat x ',OPPO,NEGATIVE
'keren biasa diadain keren ',OPPO,POSITIVE
'keren ',OPPO,POSITIVE
'keren besok opposelfiefest daretodream ',OPPO,POSITIVE
'keren keren ',OPPO,POSITIVE
'keren keren oppoloveindonesia ',OPPO,POSITIVE
'nya bagus ',OPPO,POSITIVE
'jelek apa keren sang opponeoj ',OPPO,POSITIVE
'resmi ',OPPO,POSITIVE
'bagus suka selpi ',OPPO,POSITIVE
'mantap tinggal berani tidak kaya samsung positif ',OPPO,POSITIVE
'suka tulis ',OPPO,POSITIVE
'tidak suka selfie bening ',OPPO,POSITIVE
'tidak suka selfie besar bagus yaa ',OPPO,POSITIVE
'legal bagus yeah tidak oppo yah bagus ',OPPO,POSITIVE
'bagus iya ',OPPO,POSITIVE
'charge charging cepat rusak tidak ',OPPO,NEGATIVE
'undang suka penuh ',OPPO,POSITIVE
'beli keren ',OPPO,POSITIVE
'terima niat ',OPPO,POSITIVE
'keren parah wajib rizqi ',OPPO,NEGATIVE
'jelek positif oppoloveindonesia ',OPPO,NEGATIVE
