@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'Samsung diserbu hp cina, dulu hape cina dinilai jelek, tp sekarang, dudududuudu. Hancur harga samsung.',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Irfan Pengemis Kaya yang Punya Samsung Galaxy, iPhone 5S, Jam',SAMSUNG,UNCATEGORIZED
' samsung c bagus tuh',SAMSUNG,UNCATEGORIZED
'Samsung galaxy j2 prime slalu bagus untuk selfi dimanapun..#AntiSelfieGelap',SAMSUNG,UNCATEGORIZED
'  samsung tapi kalo camera masih bagus oppo',SAMSUNG,UNCATEGORIZED
' yg jelas bagus sih kyknya samsung',SAMSUNG,UNCATEGORIZED
' bagus \nDulu pernah pake samsung J7',SAMSUNG,UNCATEGORIZED
'Eljih \": #TLRP saran merk hp yang bagus selain samsung/iphone\"',SAMSUNG,UNCATEGORIZED
'Suka sama Iklan Samsung Galaxy J7 Prime. Mas Abimanaaaaaaa',SAMSUNG,UNCATEGORIZED
'Samsung Galaxy A9 Pro......mantap ya... duh...',SAMSUNG,UNCATEGORIZED
'#TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'ONLYRPE: #TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'ONLYRPE: #TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'ONLYRPE: #TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'ONLYRPE: #TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#TLRP saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#ic saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'okezonenews: Gara-Gara Galaxy Note 7, Timbul Masalah Kepercayaan Samsung SDI',SAMSUNG,UNCATEGORIZED
'Lebih suka sama laptop slim atau yang Gimana? kalau yg ini:   Dapetin mysterious quiz juga! #creATIV',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   5 Alasan Untuk Tidak Pilih Samsung Z2!',SAMSUNG,UNCATEGORIZED
'Permisi gan ane numpang jualan ni gan barang bagus nii monggoo gan merapat\n\nSamsung Galaxy A7 Gold\nReleased 2015,...',SAMSUNG,UNCATEGORIZED
'okezonenews: Permohonan Maaf Samsung Melalui SD Card 128 GB',SAMSUNG,UNCATEGORIZED
'Motomo Printing\nDesain Suka Suka\n#promo #Hardcase #softcase #custom #iphone #samsung #xiaomi…',SAMSUNG,UNCATEGORIZED
'Sobat7 pernah ngga mengalami kesulitan menggunakan smartphone baru kalian? Share pengalaman kalian yuk _ID',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy J7 2016 Review Indonesia - Harga Mid, Fitur Low, Power',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Galaxy J7 Prime Indonesia - Pelengkap J7 2016',SAMSUNG,UNCATEGORIZED
' _id kalungnya bagus..',SAMSUNG,UNCATEGORIZED
'Saya suka video   Fanboy Samsung Garis Keras',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull Mantap ? VIDEO :Inilah Irvan, Pengemis yang Punya Iphone 5S, Samsung Note, dan Arloji Alexa…',SAMSUNG,UNCATEGORIZED
'Samsung Galaxy J7 Prime ini bagus juga, 3,8jt ya hm hm hm',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Galaxy J7 Prime Indonesia - Pelengkap J7 2016',SAMSUNG,UNCATEGORIZED
'Ga kerasa udh setaun rusak hp samsung nya?????? [pic] —',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari 4etech  Samsung Galaxy A8 2016 - Unboxing & Hands On!',SAMSUNG,UNCATEGORIZED
'secanggih canggihnya ios, gua lebih cinta android. sebagus bagusnya iphone, gua lebih suka pake samsung.',SAMSUNG,UNCATEGORIZED
' _rules bagus bagus. Im proud ur samsung di hati anda. saya sukaaa',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull Mantap ? Kisah Irfan, Pengemis yang Kedapatan Miliki Iphone dan Samsung Galaxy Note',SAMSUNG,UNCATEGORIZED
'1 _ID \nMantap',SAMSUNG,UNCATEGORIZED
'HP Android Murah Tapi Bagus Bulan November 2016  #Xiaomi #samsung #lenovo #HTC #Asus',SAMSUNG,UNCATEGORIZED
'HP Android Murah Tapi Bagus Bulan November 2016  #Xiaomi #samsung #lenovo #HTC #Asus',SAMSUNG,UNCATEGORIZED
' spek dan fitur sudah mantap. Tinggal berani ngga promosi kaya samsung / oppo? :)',SAMSUNG,UNCATEGORIZED
'Paling seneng sama teknisi yg kerjanya cepeet. Pengalaman banget dah jd teknisi ?????? (at Samsung Service Center) —',SAMSUNG,UNCATEGORIZED
'Kalau ada yg bilang Samsung Z2 jelek, saya tidak setuju. Sebab, Z2 adalah ponsel yg amat bagus untuk melatih pengendalian emosi.',SAMSUNG,UNCATEGORIZED
'okezonenews: Qualcomm Ajak Samsung Kembangkan Snapdragon 835',SAMSUNG,UNCATEGORIZED
'Bagus juga slogannya #Samsung yg #UnLimitYourSelf & slogannya #Adidas #FirstNeverFollow ...',SAMSUNG,UNCATEGORIZED
'Suka lah ayah aku dapat phone baru Samsung Prime tu~',SAMSUNG,UNCATEGORIZED
'Samsung sebab suka hati lah aku punya suka haha',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy J7 2016 Review Indonesia : 3,3Juta HP Gaming \"Murah\"',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy S7 Edge vs. iPhone 6S Plus Coca-Cola Freeze Test 9',SAMSUNG,UNCATEGORIZED
' pengennya sih Xiaomi, soalnya bs di bawah 10 jt. Atau, walopun ga suka merknya, Samsung. Mau yg mewah ya Sony.',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull Mantap ? Samsung Masih Tertarik Garap Pasar Tablet',SAMSUNG,UNCATEGORIZED
'Ada HP Terbaru dari samsung yang keren Abiz ne Internetnya udah 4G, RAM besar & Kamera selfie bagus dan harga murah.',SAMSUNG,UNCATEGORIZED
' bagus samsung edge7 nara... serbaguna kalo km lg kesel sama seseorang. Coba deh ..',SAMSUNG,UNCATEGORIZED
'__ serius deh.. hape xiaomi bagus kah? Kalo buat selfie sama samsung bagusan mana? *naq beli hape berdasarkan kamera*',SAMSUNG,UNCATEGORIZED
'Ciaaan bgt ada yg pulang dr pulau bawa oleh2 hape rusak grgr kecemplung???? (with Reza at Samsung Service Center) —',SAMSUNG,UNCATEGORIZED
' Heran deh, samsung kenapa sih suka erorr...',SAMSUNG,UNCATEGORIZED
'Pengalaman pake Samsung galaxy s4, jelek banget 1 tahun garansi habis langsung rusak, kena bayar di sc 2jt, mending Apple aja...',SAMSUNG,UNCATEGORIZED
'1. Samsung Galaxy J5 \nmenyebut brand Samsung pasti pola pikir kamu akan tertuju kalau produk-produk besutannya itu…',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull Mantap ? Tablet Terbaru Samsung Sudah Dilengkapi S-Pen',SAMSUNG,UNCATEGORIZED
' nama angel tipe hape samsung galaxy tab A ya yg makai indosat juga sama jaringanya jelek min 0857776848802',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull Mantap ? Pengemis di JPO Ini Bawa Samsung Note 3 dan Iphone 5S',SAMSUNG,UNCATEGORIZED
'Saya suka video   dj lagu joget enak pengen hp samsung',SAMSUNG,UNCATEGORIZED
'_ID min ga ada penerus Galaxy Note 10.1 (2014 edition) ya? Punya ane rusak tapi belum ada tab yang bisa menyamai/melebihi tab itu',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull Mantap ? Jangan Iri Ya! Pengemis Cacat Ini Punya “Gaji” Luar Biasa, Bawa Smartphone iPhone …',SAMSUNG,UNCATEGORIZED
'Lagi di service center samsung, henpon yg paling jelek punya gue doang ??',SAMSUNG,UNCATEGORIZED
'Saya suka video   Unbox & Review Samsung J7 prime Indonesia',SAMSUNG,UNCATEGORIZED
'Satuh hal yang mimin suka dari SAMSUNG #J7Prime adalah desainnya. Di bagian belakang full metal! Bahan logam lebih enak digenggam. Iya gak?',SAMSUNG,UNCATEGORIZED
'Oleh karena itulah SAMSUNG Galaxy #J7Prime cocok untuk kamu yg suka kebersamaan, kalau selfie bs muat banyak!',SAMSUNG,UNCATEGORIZED
'Pertama, SAMSUNG Galaxy #J7Prime. Smartphone ini cocok untuk kamu yg suka dg kebersamaan dan sharing di social media. Apalagi sharing foto.',SAMSUNG,UNCATEGORIZED
' Sepertinya begitu, skrg pake delcell qc 3, kinerjanya bagus dlm arti kl charge cepat, dipadukan dg kepala samsung bisa.',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung A9 Pro 2016 - Besar dan Lega',SAMSUNG,UNCATEGORIZED
'Lebih suka sama laptop slim atau yang Gimana? kalau yg ini:   Dapetin mysterious quiz juga! #creATIV',SAMSUNG,UNCATEGORIZED
' cari kamera bagus di outdoor sama kuat multitasking, pengin nyoba xiaomi mas, bosen samsung, yg resmi terbaru cuma 3 prime n note 3',SAMSUNG,UNCATEGORIZED
'gatau kenapa suka bgt sama instrumen \"over the horizon\" dari samsung...',SAMSUNG,UNCATEGORIZED
'8. Suka iphone ke samsung?',SAMSUNG,UNCATEGORIZED
'Paling ta suka bila wifi ruma buat hal. Aku terpaksa guna data digi. Tapi bole online guna samsung saja. Ipod tersadai dr tadi.',SAMSUNG,UNCATEGORIZED
' sama kyk samsung ama xiaomi bagus mna? Klo samsung-nya z2 trus xiaomi nya mi5. Ato dibalik. Samsung s7 edge xiaomi redmi 2.',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy A8 (2016) vs J7 Prime - Speed Test! (4K)',SAMSUNG,UNCATEGORIZED
'___ lawa lah. Aku suka design dia. Mcm 5s githew. Tkbest ke SE? Tp samsung edge lawa gila!',SAMSUNG,UNCATEGORIZED
'mo beli kabelnya samsung tapi takutnya gampang rusak kayak yg bawaan hp. Gk ada setahun gk bisa dipake fast charging',SAMSUNG,UNCATEGORIZED
' _ID Iya. Setau saya PLS itu panel layar dari Samsung untuk menyaingi IPS. Tp sayang kadang suka gk ditulis di spec..',SAMSUNG,UNCATEGORIZED
'okezonenews: Teknologi Baru Samsung Usai Caplok Harman',SAMSUNG,UNCATEGORIZED
' + dari Samsung. Tak seharusnya ia hidup normal tanpa lampu dunia paparazzi yang ingin imagenya rusak.',SAMSUNG,UNCATEGORIZED
'_1611 samsung sih bagus wkwk',SAMSUNG,UNCATEGORIZED
' kgk,body jelek,kalau urusan kamera lumayan, cas lama, layar kecil, tebel banget lg :v mending samsung A3 atau iph 5s/6',SAMSUNG,UNCATEGORIZED
'Unit Samsung anda rusak? Jgn terburu-buru dibawa ke servisan yang tdk resmi. Bawa ke _KDR2 untuk Kediri…',SAMSUNG,UNCATEGORIZED
'Hidup jengkol! Bung Anies suka makan jengkol euy! --?',SAMSUNG,UNCATEGORIZED
'A9 nya samsung kayaknya bagus yah',SAMSUNG,UNCATEGORIZED
'okezonenews: Samsung Sebut Galaxy S7 Masih Aman dari Ledakan',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Z2 Review Indonesia - HP MASA GITU?',SAMSUNG,UNCATEGORIZED
' rusak kali .. Itu sama kya hp saya sebut aja samsung kya gitu udah nyala trus mati',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Unboxing Samsung J7 Prime Indonesia - Nggak Cuma Mewah Doang',SAMSUNG,UNCATEGORIZED
'Saya suka video   Micro SD SIM para Samsung Galaxy A3, A5, A7 e E5',SAMSUNG,UNCATEGORIZED
'_wak7 bagus, bersyukur apa yg ada, guna je dulu samsung tuh dulu kahkah ipong lambat lagi',SAMSUNG,UNCATEGORIZED
'Lagi tunggu berita bagus... \"#samsung recall Z2\" \n#ForceClose dimana^^',SAMSUNG,UNCATEGORIZED
' iyasih katanya xiaomi bagus. Tp gua blm pernah nyoba biasanya pake samsung tahan bantin bgt.',SAMSUNG,UNCATEGORIZED
'okezonenews: Pasca Meledak, Samsung Tegaskan Baterai S7 Aman',SAMSUNG,UNCATEGORIZED
'Ready OPPO Neo7,A37,F1s desain mewah ccok buat anak remaja masa kini & kualitas kamera yg Bagus, Ready Samsung,Xiomi,Lenovo. Siap COD GAN',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari 4etech  Samsung Galaxy A8 2016 - Unboxing & Hands On!',SAMSUNG,UNCATEGORIZED
'95 J5 bagus, apalagi A5.Kalo bandingin harga sama spec pasti menang Xiaomi sih.Cuma Kalo spec tanpa liat harga Samsung lbh unggul',SAMSUNG,UNCATEGORIZED
'_ID sangat tidak puas dengan kulkas samsung RT38, benerin rusak lagi, makanan busuk bulak balik sejak awal beli _ID',SAMSUNG,UNCATEGORIZED
'Sebab tak mandi lagi lerr. Tapi muka macam mandi kan? Sebab camera samsung bagus lol',SAMSUNG,UNCATEGORIZED
' chargernya rusak trs udah lama banget. tau samsung young2? nah itu bhahaha',SAMSUNG,UNCATEGORIZED
'ya Allah fotonya jelek banget kaya pake kamera hape gue. pasti ini motonya pake samsung S4',SAMSUNG,UNCATEGORIZED
'Tak suka ah emoji samsung grrr',SAMSUNG,UNCATEGORIZED
' samsung gue rusak........... Ini ajah make ip yang isinya cuman line doang',SAMSUNG,UNCATEGORIZED
'Samsung. Tp katanya xiaomi jg bagus sih??',SAMSUNG,UNCATEGORIZED
'Keren Guyss Galaxy J2 Prime & J5 Prime segera rilis di Indonesia,, Tawarkan spek bagus dan Harga Murah... ::…',SAMSUNG,UNCATEGORIZED
'Lebih suka sama laptop slim atau yang Gimana? kalau yg ini:   Dapetin mysterious quiz juga! #creATIV',SAMSUNG,UNCATEGORIZED
'Bagus beli samsung lah. Hahahahah!',SAMSUNG,UNCATEGORIZED
'Suka selfie? Samsung Galaxy J2 Prime sangat cocok untuk menemani Selfie terkece. Anda bersama teman atau keluarga d…',SAMSUNG,UNCATEGORIZED
'123 jaringan 4G nya ngga stabil suka lama apalagi pas samsung galaxy gift  ngga stabil jd ngga dpt, sy pake combo xtra d daerah kemayoran',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Unboxing Samsung J7 Prime Indonesia - Nggak Cuma Mewah Doang',SAMSUNG,UNCATEGORIZED
'Saya menambahkan video ke daftar putar   Mantap Uji tes layar Samsung S7 kuat banget',SAMSUNG,UNCATEGORIZED
'battery dari semalam tak habis habis lagi. bagus betul samsung ni ??',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy S7 Edge vs. iPhone 6S Plus Coca-Cola Freeze Test 9',SAMSUNG,UNCATEGORIZED
'Kanan walkman, \nkiri power bank,\nKat tangan samsung.\n\nCiri2 gen-Y yang anti sosial n suka jadi burung hantu',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Best smartphone camera: ASUS Zenfone 3, Oppo F1S, and Samsung',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'[Samsung hampir rusak, iphone udah rusak, pake apa gue ntar. Esia.]',SAMSUNG,UNCATEGORIZED
'okezonenews: Penjelasan Samsung Terkait Pelarangan Galaxy Note 7 di Indonesia',SAMSUNG,UNCATEGORIZED
'Suka bgt dgn aplikasi ini sesuai dgn ponsel aku samsung S4, aplikasi ini sa...',SAMSUNG,UNCATEGORIZED
'hp samsung yg seri zoom tyt lucuk ya ..... bagus kameranya ??',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy S7 Edge Review Indonesia : 10 Juta yg belum sempurna',SAMSUNG,UNCATEGORIZED
'okezonenews: Rilis Samsung Galaxy J Prime Series Tandingi Huawei P9 Lite',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Z2 Indonesia',SAMSUNG,UNCATEGORIZED
'okezonenews: Samsung Tak Bisa Cukupi Panel OLED iPhone Selanjutnya?',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy J7 Review Indonesia',SAMSUNG,UNCATEGORIZED
'_ID samsung galaxy j5 abis pembaruan OS memory internal jd berkurang bnyak, gmn tu..? trus SD card suka gk kbaca.. payah..',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy A5 2016 Vs Asus Zenfone 3 ZE520KL',SAMSUNG,UNCATEGORIZED
'Kampreet headshet samsung cepet bgd rusak ????????',SAMSUNG,UNCATEGORIZED
'Samsung Berikan Pengalaman Baru Menonton Dengan Soundbar Seri HW-K950',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari 25  Simultaneously using 2 SIM with SD Card in Samsung Galaxy S7 Edge',SAMSUNG,UNCATEGORIZED
'Samsung Smart TV, UHD 4K, Built in WiFi.. Terlalu bagus kalo… (w/ Eva  at AirNav Indonesia Headquarters) [pic] —',SAMSUNG,UNCATEGORIZED
'okezonenews: Tanding Samsung Galaxy Gear IconX versus Apple AirPods',SAMSUNG,UNCATEGORIZED
' dripada ip mending samsung A series atau J series. Ip mah menang nama doang :v buat nggame ae suka error ()',SAMSUNG,UNCATEGORIZED
'_call pak namanya siapa ,no telponnya berapa, say suka pak',SAMSUNG,UNCATEGORIZED
' sy gk bsa msk link form online ny sy sdh krm brg yg rusak k gdg lazada berupa 2 pcs tempred glass samsung j1, asus zen2 5.5in',SAMSUNG,UNCATEGORIZED
'Menurut kamu, manakah yang lebih bagus antara Xioami Redmi Pro vs Samsung Galaxy J7 Prime ?. Lihat selengkapnya !',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy A5 2016 Vs Asus Zenfone 3 ZE520KL',SAMSUNG,UNCATEGORIZED
'Kira-kira sang pendatang baru Luna jika kita duelkan dengan Samsung Galaxy S6 Edge Plus bakal lebih bagus mana ya ?…',SAMSUNG,UNCATEGORIZED
'okezonenews: Aktifkan C Developers, Samsung Bekerja Sama dengan Microsoft',SAMSUNG,UNCATEGORIZED
'Sue yg samsung malah rusak ????',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Review Samsung Galaxy J7 Prime Indonesia - Pelengkap J7 2016',SAMSUNG,UNCATEGORIZED
'samsung ni banyak je kerusi tapi tu la sis lagi suka bersila je.????',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy A5 2016 Vs Asus Zenfone 3 ZE520KL',SAMSUNG,UNCATEGORIZED
' kualitas lebih bagus samsung kang',SAMSUNG,UNCATEGORIZED
'Mod pixel di hp samsung. Ni la yg aku suka android. Full of customisation.',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy A5 2016 Vs Asus Zenfone 3 ZE520KL',SAMSUNG,UNCATEGORIZED
'Lebih suka sama laptop slim atau yang Gimana? kalau yg ini:   Dapetin mysterious quiz juga! #creATIV',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy A5 2016 Vs Asus Zenfone 3 ZE520KL',SAMSUNG,UNCATEGORIZED
'94 kebanyakan unn, soalnya bentar keluar, bentar lg liris lagu samsung terbaru. Jadi kadang suka nyesel beli wkwk',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari   Samsung Galaxy S7 Edge vs. iPhone 6S Plus Coca-Cola Freeze Test 9',SAMSUNG,UNCATEGORIZED
'Saya suka video  dari 2gang  Samsung Galaxy J7 Prime AnTuTu Benchmark Test Vs J7 vs J7 2016 Vs A5',SAMSUNG,UNCATEGORIZED
'monitor komputer lcd SAMSUNG second seperti baru mulus oke bagus no minus kelengkapan kabel vga dan kabel power...',SAMSUNG,UNCATEGORIZED
'Saya suka video   Unboxing Samsung J7 Prime Indonesia',SAMSUNG,UNCATEGORIZED
'Staff tanya kenapa amik samsung? Kenapa tak amik ip7. Ip7 ni cun tak suka 1 je button home dia bapak hodoh!',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater ke Rumah dengan Soundbar Dolby Atmos #Blog #Living',SAMSUNG,UNCATEGORIZED
'Saya menambahkan video ke daftar putar   Mantap Uji tes layar Samsung S7 kuat banget',SAMSUNG,UNCATEGORIZED
'Aq suka phone Samsung Note sbb ada pen .',SAMSUNG,UNCATEGORIZED
'Saya suka video   Dihina Pemilik Toko, Pria Ini Beli Semua Iphone dan Menghancurkannya',IPHONE,UNCATEGORIZED
'IPHONE 5S SPEK TERTINGGI DAN MANTAP\nmore info = 089634907779/2768CD2B',IPHONE,UNCATEGORIZED
'gan, saya mau tnya, iphone saya lcd masih bagus tpi knpa touchscrennya lari-lari kadang ada yg bisa kadang ada yg nggak. mohon pencerahanya?',IPHONE,UNCATEGORIZED
' bukan kau x suka iphone ke?',IPHONE,UNCATEGORIZED
'Hati hati beli iphone di gadget store grage cirebon pelayanannya  kurang bagus  saya mengalaminya',IPHONE,UNCATEGORIZED
'pake kamera iphone juga udah bagus kok nads',IPHONE,UNCATEGORIZED
'Ternyata low light camera iphone 6s bagus juga',IPHONE,UNCATEGORIZED
'Saya suka video  dari   Google Pixel vs iPhone 7 vs Galaxy S7 Edge vs OnePlus 3 - Battery',IPHONE,UNCATEGORIZED
'80 iphone 6 nya bagus',IPHONE,UNCATEGORIZED
'_NadseJKT48 pke kamera yg ada dlu nads, kamera iphone kan bagus tuh',IPHONE,UNCATEGORIZED
' suka tak pakai lenovo? Taknak try samsung? Sony? Iphone? ??????',IPHONE,UNCATEGORIZED
'Hp apa lagi sih selain iphone yang kalo ngevideoin band live suaranya bagus?',IPHONE,UNCATEGORIZED
'_ easy lh,kitorang suka fon baru atau Xbox or PS4.Aku nk iPhone 7 je??????',IPHONE,UNCATEGORIZED
'CIEEE DIBELIIN IPHONE 7 SEKALIAN EARPHONE BAGUS CIEEEEEEE _twt',IPHONE,UNCATEGORIZED
'Suka tidur dengan kaki menghadap pintu? Ini bahayanya #news #berita #xxx',IPHONE,UNCATEGORIZED
