@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'Permisi juragan ane numpang jualan juragan barang bagus nii monggoo juragan merapat Samsung Galaxy Aj Gold Released 2015,. . . ',SAMSUNG,UNCATEGORIZED
'okezonenews : Permohonan Maaf Samsung Melalui SD Card 1 - 18 GB ',SAMSUNG,UNCATEGORIZED
'Motomo Printing Desain Suka Suka # promo # Hardcase # softcase # custom # iphone # samsung # xiaomi … ',SAMSUNG,UNCATEGORIZED
'Sobatj tidak mengalami kesulitan smartphone ? Share pengalaman ayo _ID ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Jj 2016 Review Indonesia - Harga Mid , Fitur Low , Power ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Galaxy Jj Prime Indonesia - Pelengkap Jj 2016 ',SAMSUNG,UNCATEGORIZED
' _id kalungnya bagus . . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Fanboy Samsung Garis Keras ',SAMSUNG,UNCATEGORIZED
'? ?? # video porno # bokepfull Mantap ? VIDEO : Inilah Irvan , Pengemis Punya Iphone sS , Samsung Note , Arloji Alexa … ',SAMSUNG,UNCATEGORIZED
'Samsung Galaxy Jj Prime bagus , 3,8jt iya hm hm hm ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Galaxy Jj Prime Indonesia - Pelengkap Jj 2016 ',SAMSUNG,UNCATEGORIZED
'Ga kerasa ut setaun rusak hp samsung nya???? ? ? [ pic ] — ',SAMSUNG,UNCATEGORIZED
'Saya suka video aetech Samsung Galaxy Ab 2016 - Unboxing & Hands On ! ',SAMSUNG,UNCATEGORIZED
'secanggih canggihnya ios , cinta android . sebagus bagusnya iphone , suka pakai samsung . ',SAMSUNG,UNCATEGORIZED
' _rules bagus bagus . Im proud ur samsung hati . suka ',SAMSUNG,UNCATEGORIZED
'? ?? # video porno # bokepfull Mantap ? Kisah Irfan , Pengemis Kedapatan Miliki Iphone Samsung Galaxy Note ',SAMSUNG,UNCATEGORIZED
'1 _ID Mantap ',SAMSUNG,UNCATEGORIZED
'HP Android Murah Tapi Bagus Bulan November 2016 # Xiaomi # samsung # lenovo # HTC # Asus ',SAMSUNG,UNCATEGORIZED
'HP Android Murah Tapi Bagus Bulan November 2016 # Xiaomi # samsung # lenovo # HTC # Asus ',SAMSUNG,UNCATEGORIZED
' spek fitur mantap . Tinggal berani tidak promosi kaya samsung / oppo ? :) ',SAMSUNG,UNCATEGORIZED
'Paling seneng teknisi kerjanya cepeet . Pengalaman banget teknisi ? ? ?? ? ? ( at Samsung Service Center ) — ',SAMSUNG,UNCATEGORIZED
'Kalau bilang Samsung Zr jelek , tidak setuju . Sebab , Zr telepon seluler bagus melatih pengendalian emosi . ',SAMSUNG,UNCATEGORIZED
'okezonenews : Qualcomm Ajak Samsung Kembangkan Snapdragon 835 ',SAMSUNG,UNCATEGORIZED
'Bagus slogannya # Samsung # UnLimitYourSelf & slogannya # Adidas # FirstNeverFollow . . . ',SAMSUNG,UNCATEGORIZED
'Suka ayah phone Samsung Prime tu ~ ',SAMSUNG,UNCATEGORIZED
'Samsung suka hati suka tertawa ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Jj 2016 Review Indonesia : 3,3Juta HP Gaming \" Murah \" ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Sj Edge vs . iPhone gS Plus Coca - Cola Freeze Test 9 ',SAMSUNG,UNCATEGORIZED
' pengennya sih Xiaomi , 10 jt . Atau , walopun tidak suka merknya , Samsung . Mau mewah iya Sonya . ',SAMSUNG,UNCATEGORIZED
'? ?? # video porno # bokepfull Mantap ? Samsung Masih Tertarik Garap Pasar Tablet ',SAMSUNG,UNCATEGORIZED
'Ada HP Terbaru samsung keren Abiz Internetnya aG , RAM & Kamera selfie bagus harga murah . ',SAMSUNG,UNCATEGORIZED
' bagus samsung edgej nara. . . serbaguna kesel . Coba deh .. ',SAMSUNG,UNCATEGORIZED
'__ serius deh . . hape xiaomi bagus kah ? Kalo selfie samsung bagusan ? * anak beli hape berdasarkan kamera * ',SAMSUNG,UNCATEGORIZED
'Cian banget pulang pulau bawa - hape rusak grgr kecemplung?? ? ? ( with Reza at Samsung Service Center ) — ',SAMSUNG,UNCATEGORIZED
' Heran deh , samsung sih suka erorr. . . ',SAMSUNG,UNCATEGORIZED
'Pengalaman pakai Samsung galaxy sa , jelek banget 1 garansi habis langsung rusak , kena bayar sc rjt , Apple aja. . . ',SAMSUNG,UNCATEGORIZED
'1 . Samsung Galaxy Js menyebut brand Samsung pola pikir produk - produk besutannya … ',SAMSUNG,UNCATEGORIZED
'? ?? # video porno # bokepfull Mantap ? Tablet Terbaru Samsung Sudah Dilengkapi S - Pen ',SAMSUNG,UNCATEGORIZED
' nama angel tipe hape samsung galaxy tab A iya makai indosat jaringanya jelek min 085777684880 - 085777684880 ',SAMSUNG,UNCATEGORIZED
'? ?? # video porno # bokepfull Mantap ? Pengemis JPO Ini Bawa Samsung Note 3 Iphone sS ',SAMSUNG,UNCATEGORIZED
'Saya suka video dj lagu joget enak hp samsung ',SAMSUNG,UNCATEGORIZED
'_ID min tidak penerus Galaxy Note 10.1 ( 2014 edition ) iya ? Punya ane rusak tab menyamai/melebihi tab ',SAMSUNG,UNCATEGORIZED
'? ?? # video porno # bokepfull Mantap ? Jangan Iri Ya ! Pengemis Cacat Ini Punya “ Gaji ” Luar Biasa , Bawa Smartphone iPhone … ',SAMSUNG,UNCATEGORIZED
'Lagi service center samsung , henpon jelek ?? ',SAMSUNG,UNCATEGORIZED
'Saya suka video Unbonya & Review Samsung Jj prime Indonesia ',SAMSUNG,UNCATEGORIZED
'Satuh mimin suka SAMSUNG # JjPrime desainnya . Di full metal ! Bahan logam enak digenggam . Iya tidak ? ',SAMSUNG,UNCATEGORIZED
'Oleh SAMSUNG Galaxy # JjPrime cocok suka kebersamaan , selfie muat ! ',SAMSUNG,UNCATEGORIZED
'Pertama , SAMSUNG Galaxy # JjPrime . Smartphone cocok suka kebersamaan sharing social media . Apalagi sharing foto . ',SAMSUNG,UNCATEGORIZED
' Sepertinya , pakai delcell qc 3 , kinerjanya bagus arti charge cepat , dipadukan kepala samsung . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Ag Pro 2016 - Besar Lega ',SAMSUNG,UNCATEGORIZED
'Lebih suka laptop slim Gimana ? : Dapetin mysterious quiz ! # creATIV ',SAMSUNG,UNCATEGORIZED
' cari kamera bagus outdoor kuat multitasking , pengin nyoba xiaomi mas , bosen samsung , resmi terbaru 3 prime note 3 ',SAMSUNG,UNCATEGORIZED
'tidak suka banget instrumen \" over the horizon \" samsung. . . ',SAMSUNG,UNCATEGORIZED
'8 . Suka iphone samsung ? ',SAMSUNG,UNCATEGORIZED
'Paling ta suka wifi ruma . Aku terpaksa data digi . Tapi online samsung . Ipod tersadai . ',SAMSUNG,UNCATEGORIZED
' samsung xiaomi bagus mna ? Klo samsung - nya z - z xiaomi nya mis . Ato dibalik . Samsung edge xiaomi redmi 2 . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Ab ( 2016 ) vs Jj Prime - Speed Test ! ( aK ) ',SAMSUNG,UNCATEGORIZED
'___ lawa . Aku suka design . Mcm ss githew . Tkbest SE ? Tp samsung edge lawa gila ! ',SAMSUNG,UNCATEGORIZED
'beli kabelnya samsung takutnya gampang rusak kayak bawaan hp . Gk setahun tidak dipake fast charging ',SAMSUNG,UNCATEGORIZED
' _ID Iya . Setau PLS panel layar Samsung menyaingi IPS . Tp sayang kadang suka tidak ditulis spec . . ',SAMSUNG,UNCATEGORIZED
'okezonenews : Teknologi Baru Samsung Usai Caplok Harman ',SAMSUNG,UNCATEGORIZED
' + Samsung . Tak hidup normal lampu dunia paparazzi imagenya rusak . ',SAMSUNG,UNCATEGORIZED
'_1611 samsung sih bagus tertawa ',SAMSUNG,UNCATEGORIZED
' kgk,body jelek,kalau urusan kamera lumayan , cas , layar , tebel banget : v samsung Ae iph 5s/6 ',SAMSUNG,UNCATEGORIZED
'Unit Samsung rusak ? Jgn terburu - buru dibawa servisan tidak resmi . Bawa _KDR2 Kediri … ',SAMSUNG,UNCATEGORIZED
'Hidup jengkol ! Bung Anies suka makan jengkol euy ! - - ? ',SAMSUNG,UNCATEGORIZED
'Ag nya samsung kayaknya bagus yah ',SAMSUNG,UNCATEGORIZED
'okezonenews : Samsung Sebut Galaxy Sj Masih Aman Ledakan ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Zr Review Indonesia - HP MASA GITU ? ',SAMSUNG,UNCATEGORIZED
' rusak kali .. Itu kya hp samsung kya nyala mati ',SAMSUNG,UNCATEGORIZED
'Saya suka video Unboxing Samsung Jj Prime Indonesia - Nggak Cuma Mewah Doang ',SAMSUNG,UNCATEGORIZED
'Saya suka video Micro SD SIM Samsung Galaxy Ae , As , Aj e Es ',SAMSUNG,UNCATEGORIZED
'_wak7 bagus , bersyukur , je samsung kahkah ipong lambat ',SAMSUNG,UNCATEGORIZED
'Lagi tunggu berita bagus. . . \" # samsung recall Zr \" # ForceClose dimana ^ ^ ',SAMSUNG,UNCATEGORIZED
' iyasih xiaomi bagus . Tp nyoba pakai samsung tahan bantin banget . ',SAMSUNG,UNCATEGORIZED
'okezonenews : Pasca Meledak , Samsung Tegaskan Baterai Sj Aman ',SAMSUNG,UNCATEGORIZED
'Ready OPPO Neo7,A37,F1s desain mewah ccok anak remaja & kualitas kamera Bagus , Ready Samsung,Xiomi,Lenovo . Siap COD GAN ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Zr Indonesia ',SAMSUNG,UNCATEGORIZED
'Saya suka video aetech Samsung Galaxy Ab 2016 - Unboxing & Hands On ! ',SAMSUNG,UNCATEGORIZED
'95 Js bagus , A5.Kalo bandingin harga spec menang Xiaomi sih.Cuma Kalo spec lihat harga Samsung lbh unggul ',SAMSUNG,UNCATEGORIZED
'_ID tidak puas kulkas samsung RTeb , benerin rusak , makanan busuk bulak beli _ID ',SAMSUNG,UNCATEGORIZED
'Sebab mandi lerr . Tapi muka mandi ? Sebab camera samsung bagus tertawa ',SAMSUNG,UNCATEGORIZED
' chargernya rusak banget . samsung young - young ? bha ',SAMSUNG,UNCATEGORIZED
'iya Allah fotonya jelek banget kaya pakai kamera hape . motonya pakai samsung Sa ',SAMSUNG,UNCATEGORIZED
'Tak suka ah emoji samsung gede ',SAMSUNG,UNCATEGORIZED
' samsung rusak......... . . Ini ajah make ip isinya Cuma line ',SAMSUNG,UNCATEGORIZED
'Samsung . Tp xiaomi bagus sih ? ? ',SAMSUNG,UNCATEGORIZED
'Keren Guyss Galaxy Jr Prime & Js Prime rilis Indonesia , , Tawarkan spek bagus Harga Murah. . . : : … ',SAMSUNG,UNCATEGORIZED
'Lebih suka laptop slim Gimana ? : Dapetin mysterious quiz ! # creATIV ',SAMSUNG,UNCATEGORIZED
'Bagus beli samsung . Hah ! ',SAMSUNG,UNCATEGORIZED
'Suka selfie ? Samsung Galaxy Jr Prime cocok menemani Selfie terkece . Anda teman keluarga … ',SAMSUNG,UNCATEGORIZED
'1 - 13 jaringan aG nya tidak stabil suka pas samsung galaxy gift tidak stabil tidak , pakai combo xtra daerah kemayoran ',SAMSUNG,UNCATEGORIZED
'Saya suka video Unboxing Samsung Jj Prime Indonesia - Nggak Cuma Mewah Doang ',SAMSUNG,UNCATEGORIZED
'Saya video daftar putar Mantap Uji tes layar Samsung Sj kuat banget ',SAMSUNG,UNCATEGORIZED
'battery semalam habis habis . bagus samsung ?? ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Zr Indonesia ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Sj Edge vs . iPhone gS Plus Coca - Cola Freeze Test 9 ',SAMSUNG,UNCATEGORIZED
'Kanan walkman , kiri power bang , Kat tangan samsung . Ciri - iri gen - Y anti sosial suka burung hantu ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Saya suka video Best smartphone camera : ASUS Zenfone 3 , Oppo FiS , and Samsung ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Zr Indonesia ',SAMSUNG,UNCATEGORIZED
'[ Samsung rusak , iphone rusak , pakai sebentar . Esia . ] ',SAMSUNG,UNCATEGORIZED
'okezonenews : Penjelasan Samsung Terkait Pelarangan Galaxy Note 7 Indonesia ',SAMSUNG,UNCATEGORIZED
'Suka banget aplikasi sesuai telepon seluler samsung Sa , aplikasi sa. . . ',SAMSUNG,UNCATEGORIZED
'hp samsung seri zoom tyt lucuk iya . . . . . bagus kameranya ?? ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Zr Indonesia ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Zr Indonesia ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Sj Edge Review Indonesia : 10 Juta sempurna ',SAMSUNG,UNCATEGORIZED
'okezonenews : Rilis Samsung Galaxy J Prime Series Tandingi Huawei Pg Lite ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Zr Indonesia ',SAMSUNG,UNCATEGORIZED
'okezonenews : Samsung Tak Bisa Cukupi Panel OLED iPhone Selanjutnya ? ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Jj Review Indonesia ',SAMSUNG,UNCATEGORIZED
'_ID samsung galaxy js habis pembaruan OS memory internal berkurang bnyak , tu. . ? SD card suka tidak kbaca . . payah . . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy As 2016 Vs Asus Zenfone 3 ZEsroKL ',SAMSUNG,UNCATEGORIZED
'Kampreet headshet samsung cepat banget rusak ? ? ???? ? ? ',SAMSUNG,UNCATEGORIZED
'Samsung Berikan Pengalaman Baru Menonton Dengan Soundbar Seri HW - Kgso ',SAMSUNG,UNCATEGORIZED
'Saya suka video 25 Simultaneously using 2 SIM with SD Card in Samsung Galaxy Sj Edge ',SAMSUNG,UNCATEGORIZED
'Samsung Smart TV , UHD aK , Built in WiFi . . Terlalu bagus … ( w / Eva at AirNav Indonesia Headquarters ) [ pic ] — ',SAMSUNG,UNCATEGORIZED
'okezonenews : Tanding Samsung Galaxy Gear IconX versus Apple AirPods ',SAMSUNG,UNCATEGORIZED
' dripada ip samsung A series J series . Ip mah menang nama : v nggame ae suka error () ',SAMSUNG,UNCATEGORIZED
'_call namanya , nomor telponnya , sayang suka ',SAMSUNG,UNCATEGORIZED
' tidak masuk ling form online ny st kirim bareng rusak gdg lazada 2 pcs tempred glass samsung ji , asus zen - zen 5.5in ',SAMSUNG,UNCATEGORIZED
'Menurut , manakah bagus Xioami Redmi Pro vs Samsung Galaxy Jj Prime ?. Lihat selengkapnya ! ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy As 2016 Vs Asus Zenfone 3 ZEsroKL ',SAMSUNG,UNCATEGORIZED
'Kira - sang pendatang Luna duelkan Samsung Galaxy Sg Edge Plus bagus iya ?… ',SAMSUNG,UNCATEGORIZED
'okezonenews : Aktifkan C Developers , Samsung Bekerja Sama Microsoft ',SAMSUNG,UNCATEGORIZED
'Sue samsung rusak ? ?? ? ',SAMSUNG,UNCATEGORIZED
'Saya suka video Review Samsung Galaxy Jj Prime Indonesia - Pelengkap Jj 2016 ',SAMSUNG,UNCATEGORIZED
'samsung je kerusi tu kakak perempuan suka bersila je.?? ? ? ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy As 2016 Vs Asus Zenfone 3 ZEsroKL ',SAMSUNG,UNCATEGORIZED
' kualitas bagus samsung kang ',SAMSUNG,UNCATEGORIZED
'Mod pixel hp samsung . Ni suka android . Full of customisation . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy As 2016 Vs Asus Zenfone 3 ZEsroKL ',SAMSUNG,UNCATEGORIZED
'Lebih suka laptop slim Gimana ? : Dapetin mysterious quiz ! # creATIV ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy As 2016 Vs Asus Zenfone 3 ZEsroKL ',SAMSUNG,UNCATEGORIZED
'94 kebanyakan unn , sebentar , sebentar liris lagu samsung terbaru . Jadi kadang suka nyesel beli tertawa ',SAMSUNG,UNCATEGORIZED
'Saya suka video Samsung Galaxy Sj Edge vs . iPhone gS Plus Coca - Cola Freeze Test 9 ',SAMSUNG,UNCATEGORIZED
'Saya suka video rgang Samsung Galaxy Jj Prime AnTuTu Benchmark Test Vs Jj vs Jj 2016 Vs As ',SAMSUNG,UNCATEGORIZED
'monitor komputer lcd SAMSUNG second mulus oke bagus nomor minus kelengkapan kabel vga kabel power. . . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Unboxing Samsung Jj Prime Indonesia ',SAMSUNG,UNCATEGORIZED
'Staff amik samsung ? Kenapa amik ipj . Ipj cun suka 1 je button home hodoh ! ',SAMSUNG,UNCATEGORIZED
'Samsung Hadirkan Pengalaman Teater Rumah Soundbar Dolby Atmos # Blog # Living ',SAMSUNG,UNCATEGORIZED
'Saya video daftar putar Mantap Uji tes layar Samsung Sj kuat banget ',SAMSUNG,UNCATEGORIZED
'Aq suka phone Samsung Note pen . ',SAMSUNG,UNCATEGORIZED
'Saya suka video Dihina Pemilik Toko , Pria Ini Beli Semua Iphone Menghancurkannya ',IPHONE,UNCATEGORIZED
'IPHONE sS SPEK TERTINGGI DAN MANTAP more informasi = 089634907779/2768CD2B ',IPHONE,UNCATEGORIZED
'juragan , tnya , iphone lcd bagus touchscrennya lari - lari kadang kadang tidak . mohon pencerahanya ? ',IPHONE,UNCATEGORIZED
' x suka iphone ? ',IPHONE,UNCATEGORIZED
'Hati hati beli iphone gadget store grage cirebon pelayanannya bagus mengalaminya ',IPHONE,UNCATEGORIZED
'pakai kamera iphone bagus nads ',IPHONE,UNCATEGORIZED
'Ternyata light camera iphone gs bagus ',IPHONE,UNCATEGORIZED
'Saya suka video Google Pixel vs iPhone 7 vs Galaxy Sj Edge vs OnePlus 3 - Battery ',IPHONE,UNCATEGORIZED
'80 iphone 6 nya bagus ',IPHONE,UNCATEGORIZED
'_NadseJKT48 pakai kamera nads , kamera iphone bagus ',IPHONE,UNCATEGORIZED
' suka pakai lenovo ? Taknak try samsung ? Sonya ? Iphone ? ? ? ?? ? ? ',IPHONE,UNCATEGORIZED
'Hp sih iphone ngevideoin band live suaranya bagus ? ',IPHONE,UNCATEGORIZED
'_ easy lh,kitorang suka fon Xbonya or PS4.Aku nk iPhone 7 je???? ? ? ',IPHONE,UNCATEGORIZED
'CIEEE DIBELIIN IPHONE 7 SEKALIAN EARPHONE BAGUS CIEEEEEEE _twt ',IPHONE,UNCATEGORIZED
'Suka tidur kaki menghadap pintu ? Ini bahayanya # news # berita # xxnya ',IPHONE,UNCATEGORIZED
'okezonenews : Enam Aplikasi Musik Terbaik iPhone ( 2 - Habis ) ',IPHONE,UNCATEGORIZED
'okezonenews : Enam Aplikasi Musik Terbaik iPhone ( 1 ) ',IPHONE,UNCATEGORIZED
'Saya suka video Inilah 5 tes kecanggihan hp iphone ',IPHONE,UNCATEGORIZED
'Parah ! Tukang Kunci Duplikat Yogya Digugat Pengusaha Rpi Miliar # news # berita # xxnya ',IPHONE,UNCATEGORIZED
'_Ferzin _Azhan erm...bdk tu poyo.masuk pkai kabel..ang orang kaya.pkai iphone gs plus..ayah pkai bmw..mmg suka raih populariti ',IPHONE,UNCATEGORIZED
'IPHONE sS SPEK TERTINGGI DAN MANTAP more informasi = 089634907779/2768CD2B ',IPHONE,UNCATEGORIZED
'Tbh , kualitas music player nya Sonya Xperia bagus iPhone . ',IPHONE,UNCATEGORIZED
'Dijual iphone 6 Gold 1 - 18g , kondisi bagus Earphone charger dipakai Minat … ',IPHONE,UNCATEGORIZED
' hp iphone 4 mz . Keterangannya suka terhenti ditengah - downlod 3000 byts mendadak 0 byts ',IPHONE,UNCATEGORIZED
'Saya suka video SORTEO DE IPHONE 7 PLUS 156GB¡ ¡ ¡ ',IPHONE,UNCATEGORIZED
'Asal iphone je kaya . Asal gym je sado . Asal usha je suka . Asal lawa je hot . Asal hensem je playboy . Asal bodoh je . ',IPHONE,UNCATEGORIZED
'IPHONE sS SPEK TERTINGGI DAN MANTAP more informasi = 089634907779/2768CD2B ',IPHONE,UNCATEGORIZED
'Saya suka video _erica iPhone 7 & Galaxy Sj Giveaway ! ',IPHONE,UNCATEGORIZED
'Saya suka video Apple – Introducing iPhone 7 ',IPHONE,UNCATEGORIZED
'ketpad iphone mu rusak iti ',IPHONE,UNCATEGORIZED
