@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'samsung galaxy jj prime bagus jt iya hm hm hm',SAMSUNG,UNCATEGORIZED
'suka video review samsung galaxy jj prime indonesia lengkap jj',SAMSUNG,UNCATEGORIZED
'tidak rasa ut taun rusak hp samsung nya pic',SAMSUNG,UNCATEGORIZED
'suka video aetech samsung galaxy ab unboxing hands on',SAMSUNG,UNCATEGORIZED
'canggih canggih ios cinta android bagus bagus iphone suka pakai samsung',SAMSUNG,UNCATEGORIZED
'rules bagus bagus im proud ur samsung hati suka',SAMSUNG,UNCATEGORIZED
'id mantap',SAMSUNG,UNCATEGORIZED
'spek fitur mantap tinggal berani tidak promosi kaya samsung oppo positif',SAMSUNG,UNCATEGORIZED
'neng teknisi kerja cepeet alam banget teknisi at samsung service center',SAMSUNG,UNCATEGORIZED
'bilang samsung z z jelek tidak tuju z z telepon seluler bagus latih kendali emosi',SAMSUNG,UNCATEGORIZED
'suka ayah phone samsung prime tu',SAMSUNG,UNCATEGORIZED
'samsung suka hati suka tawa',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy jj review indonesia juta hp gaming murah',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy edge vs iphone gs plus coca cola freeze test',SAMSUNG,UNCATEGORIZED
'en sih xiaomi jt walopun tidak suka merknya samsung mewah iya sonya',SAMSUNG,UNCATEGORIZED
'video porno bokepfull mantap samsung tarik garap pasar tablet',SAMSUNG,UNCATEGORIZED
'hp baru samsung keren abiz internetnya ag ram kamera selfie bagus harga murah',SAMSUNG,UNCATEGORIZED
'bagus samsung edgej nara serbaguna kesel coba deh',SAMSUNG,UNCATEGORIZED
'serius deh hape xiaomi bagus kah selfie samsung bagus anak beli hape dasar kamera',SAMSUNG,UNCATEGORIZED
'ci banget pulang pulau bawa hape rusak grgr cemplung with reza at samsung service center',SAMSUNG,UNCATEGORIZED
'heran deh samsung sih suka erorr',SAMSUNG,UNCATEGORIZED
'alam pakai samsung galaxy sa jelek banget garansi habis langsung rusak kena bayar sc rjt apple aja',SAMSUNG,UNCATEGORIZED
'samsung galaxy js sebut brand samsung pola pikir produk produk besut',SAMSUNG,UNCATEGORIZED
'video porno bokepfull mantap tablet baru samsung lengkap s pen',SAMSUNG,UNCATEGORIZED
'nama angel tipe hape samsung galaxy tab a iya makai indosat jaringanya jelek min',SAMSUNG,UNCATEGORIZED
'video porno bokepfull mantap emis jpo bawa samsung note iphone ss',SAMSUNG,UNCATEGORIZED
'suka video dj lagu joget enak hp samsung',SAMSUNG,UNCATEGORIZED
'id min tidak terus galaxy note edition iya ane rusak tab menyamaimelebihi tab',SAMSUNG,UNCATEGORIZED
'video porno bokepfull mantap iri iya emis cacat gaji bawa smartphone iphone',SAMSUNG,UNCATEGORIZED
'service center samsung henpon jelek',SAMSUNG,UNCATEGORIZED
'suka video unbonya review samsung jj prime indonesia',SAMSUNG,UNCATEGORIZED
'satuh mimin suka samsung jjprime desain full metal bahan logam enak genggam iya tidak',SAMSUNG,UNCATEGORIZED
'samsung galaxy jjprime cocok suka sama selfie muat',SAMSUNG,UNCATEGORIZED
'samsung galaxy jjprime smartphone cocok suka sama sharing social media sharing foto',SAMSUNG,UNCATEGORIZED
'pakai delcell qc kinerja bagus arti charge cepat padu kepala samsung',SAMSUNG,UNCATEGORIZED
'suka video review samsung ag profesional lega',SAMSUNG,UNCATEGORIZED
'suka laptop slim dapetin mysterious quiz creativ',SAMSUNG,UNCATEGORIZED
'cari kamera bagus outdoor kuat multitasking pengin nyoba xiaomi mas bosen samsung resmi baru prime note',SAMSUNG,UNCATEGORIZED
'tidak suka banget instrumen over the horizon samsung',SAMSUNG,UNCATEGORIZED
'suka iphone samsung',SAMSUNG,UNCATEGORIZED
'ta suka wifi ruma paksa data g online samsung ipod sadai',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy ab vs jj prime speed test',SAMSUNG,UNCATEGORIZED
'lawa suka design mcm ss githew tkbest samsung edge lawa gila',SAMSUNG,UNCATEGORIZED
'beli kabel samsung takut gampang rusak kayak bawa hp tidak tahun tidak dipake fast charging',SAMSUNG,UNCATEGORIZED
'okezonenews teknologi samsung caplok harman',SAMSUNG,UNCATEGORIZED
'samsung hidup normal lampu dunia paparazzi imagenya rusak',SAMSUNG,UNCATEGORIZED
'samsung sih bagus tawa',SAMSUNG,UNCATEGORIZED
'kgkbody jelekkalau urus kamera lumayan cas layar tebel banget positif samsung ae iph s',SAMSUNG,UNCATEGORIZED
'unit samsung rusak buru buru bawa servis tidak resmi bawa kdr kdr diri',SAMSUNG,UNCATEGORIZED
'hidup jengkol anies suka makan jengkol euy',SAMSUNG,UNCATEGORIZED
'ag nya samsung kayak bagus yah',SAMSUNG,UNCATEGORIZED
'okezonenews samsung galaxy aman ledakan',SAMSUNG,UNCATEGORIZED
'suka video samsung z z review indonesia hp',SAMSUNG,UNCATEGORIZED
'rusak kali kya hp samsung kya nyala mati',SAMSUNG,UNCATEGORIZED
'suka video unboxing samsung jj prime indonesia tidak mewah',SAMSUNG,UNCATEGORIZED
'suka video micro sd sim samsung galaxy ae as e es',SAMSUNG,UNCATEGORIZED
'wak bagus syukur je samsung kah ipong lambat',SAMSUNG,UNCATEGORIZED
'tunggu berita bagus samsung recall z z forceclose mana',SAMSUNG,UNCATEGORIZED
'iyasih xiaomi bagus nyoba pakai samsung tahan bantin banget',SAMSUNG,UNCATEGORIZED
'okezonenews pasca ledak samsung tegas baterai aman',SAMSUNG,UNCATEGORIZED
'ready oppo neoafs desain mewah ccok anak remaja kualitas kamera bagus ready samsungxiomilenovo cod juragan',SAMSUNG,UNCATEGORIZED
'suka video review samsung z z indonesia',SAMSUNG,UNCATEGORIZED
'suka video aetech samsung galaxy ab unboxing hands on',SAMSUNG,UNCATEGORIZED
'js bagus akalo bandingin harga spec menang xiaomi sihcuma spec lihat harga samsung lbh unggul',SAMSUNG,UNCATEGORIZED
'id tidak puas kulkas samsung rteb benerin rusak makan busuk bulak beli id',SAMSUNG,UNCATEGORIZED
'mandi lerr muka mandi camera samsung bagus tawa',SAMSUNG,UNCATEGORIZED
'chargernya rusak banget samsung young young bha',SAMSUNG,UNCATEGORIZED
'iya allah foto jelek banget kaya pakai kamera hape moto pakai samsung sa',SAMSUNG,UNCATEGORIZED
'suka ah emoji samsung gede',SAMSUNG,UNCATEGORIZED
'samsung rusak ajah make ip isi cuma line',SAMSUNG,UNCATEGORIZED
'samsung xiaomi bagus sih',SAMSUNG,UNCATEGORIZED
'keren guyss galaxy j j prime js prime rilis indonesia tawar spek bagus harga murah',SAMSUNG,UNCATEGORIZED
'bagus beli samsung hah',SAMSUNG,UNCATEGORIZED
'suka selfie samsung galaxy j j prime cocok teman selfie kece teman keluarga',SAMSUNG,UNCATEGORIZED
'jaring ag nya tidak stabil suka pas samsung galaxy gift tidak stabil tidak pakai combo xtra daerah mayor',SAMSUNG,UNCATEGORIZED
'suka video unboxing samsung jj prime indonesia tidak mewah',SAMSUNG,UNCATEGORIZED
'video daftar putar mantap uji tes layar samsung kuat banget',SAMSUNG,UNCATEGORIZED
'battery malam habis habis bagus samsung',SAMSUNG,UNCATEGORIZED
'suka video review samsung z z indonesia',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy edge vs iphone gs plus coca cola freeze test',SAMSUNG,UNCATEGORIZED
'suka video best smartphone camera asus zenfone oppo fis and samsung',SAMSUNG,UNCATEGORIZED
'suka video review samsung z z indonesia',SAMSUNG,UNCATEGORIZED
'samsung rusak iphone rusak pakai bentar esia',SAMSUNG,UNCATEGORIZED
'suka banget aplikasi sesuai telepon seluler samsung sa aplikasi sa',SAMSUNG,UNCATEGORIZED
'hp samsung seri zoom tyt lucuk iya bagus kamera',SAMSUNG,UNCATEGORIZED
'suka video review samsung z z indonesia',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy edge review indonesia juta sempurna',SAMSUNG,UNCATEGORIZED
'okezonenews rilis samsung galaxy j prime series tandingi huawei pg lite',SAMSUNG,UNCATEGORIZED
'okezonenews samsung cukupi panel oled iphone',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy jj review indonesia',SAMSUNG,UNCATEGORIZED
'id samsung galaxy js habis baru os memory internal kurang bnyak tu sd card suka tidak kbaca payah',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy as vs asus zenfone ze zekl',SAMSUNG,UNCATEGORIZED
'kampreet headshet samsung cepat banget rusak',SAMSUNG,UNCATEGORIZED
'samsung alam tonton soundbar serihw kgso',SAMSUNG,UNCATEGORIZED
'suka video simultaneously using sim with sd card in samsung galaxy edge',SAMSUNG,UNCATEGORIZED
'okezonenews tanding samsung galaxy gear iconnya versus apple airpods',SAMSUNG,UNCATEGORIZED
'dripada ip samsung a series j series ip mah menang nama positif nggame ae suka error',SAMSUNG,UNCATEGORIZED
'sang datang luna duel samsung galaxy sg edge plus bagus iya',SAMSUNG,UNCATEGORIZED
'sue samsung rusak',SAMSUNG,UNCATEGORIZED
'suka video review samsung galaxy jj prime indonesia lengkap jj',SAMSUNG,UNCATEGORIZED
'samsung je kerusi tu kakak perempuan suka sila je',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy as vs asus zenfone ze zekl',SAMSUNG,UNCATEGORIZED
'kualitas bagus samsung kang',SAMSUNG,UNCATEGORIZED
'mod pixel hp samsung suka android full of customisation',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy as vs asus zenfone ze zekl',SAMSUNG,UNCATEGORIZED
'suka laptop slim dapetin mysterious quiz creativ',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy as vs asus zenfone ze zekl',SAMSUNG,UNCATEGORIZED
'suka video samsung galaxy edge vs iphone gs plus coca cola freeze test',SAMSUNG,UNCATEGORIZED
'suka video rgang samsung galaxy jj prime antutu benchmark test vs jj vs jj vs as',SAMSUNG,UNCATEGORIZED
'monitor komputer lcd samsung second mulus oke bagus nomor minus lengkap kabel vga kabel power',SAMSUNG,UNCATEGORIZED
'suka video unboxing samsung jj prime indonesia',SAMSUNG,UNCATEGORIZED
'staff amik samsung amik ipj ipj cun suka je button home hodoh',SAMSUNG,UNCATEGORIZED
'samsung hadir alam teater rumah soundbar dolby atmos blog living',SAMSUNG,UNCATEGORIZED
'video daftar putar mantap uji tes layar samsung kuat banget',SAMSUNG,UNCATEGORIZED
'suka phone samsung note pen',SAMSUNG,UNCATEGORIZED
'suka video hina milik toko pria beli iphone hancur',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'juragan t iphone lcd bagus touchscrennya lari lari kadang kadang tidak mohon pencerahanya',IPHONE,UNCATEGORIZED
'x suka iphone',IPHONE,UNCATEGORIZED
'hati hati beli iphone gadget store grage cirebon layan bagus alam',IPHONE,UNCATEGORIZED
'pakai kamera iphone bagus nads',IPHONE,UNCATEGORIZED
'light camera iphone gs bagus',IPHONE,UNCATEGORIZED
'suka video google pixel vs iphone vs galaxy edge vs oneplus battery',IPHONE,UNCATEGORIZED
'iphone nya bagus',IPHONE,UNCATEGORIZED
'nadsejkt pakai kamera nads kamera iphone bagus',IPHONE,UNCATEGORIZED
'suka pakai lenovo taknak try samsung sonya iphone',IPHONE,UNCATEGORIZED
'hp sih iphone ngevideoin band live suara bagus',IPHONE,UNCATEGORIZED
'easy lhkitorang suka fon xbonya or psaku nk iphone je',IPHONE,UNCATEGORIZED
'cie dibeliin iphone earphone bagus cie twt',IPHONE,UNCATEGORIZED
'suka video tes canggih hp iphone',IPHONE,UNCATEGORIZED
'ferzin azhan ermbdk tu poyomasuk pkai kabelang orang kayapkai iphone gs plusayah pkai bmwmmg suka raih populariti',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'tbh kualitas music player nya sonya xperia bagus iphone',IPHONE,UNCATEGORIZED
'hp iphone mz terang suka henti tengah downlod byts dadak byts',IPHONE,UNCATEGORIZED
'suka video sorteo adik iphone plus gb',IPHONE,UNCATEGORIZED
'iphone je kaya gym je sado usha je suka lawa je hot hensem je playboy bodoh je',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'suka video erica iphone galaxy giveaway',IPHONE,UNCATEGORIZED
'suka video apple introducing iphone',IPHONE,UNCATEGORIZED
'ketpad iphone mu rusak iti',IPHONE,UNCATEGORIZED
'kini ganteng cashing iphone jerohan mito type khianat lbh suka kaya bela nkri out tni',IPHONE,UNCATEGORIZED
'suka video irfan emis kaya samsung galaxy iphone ss jam',IPHONE,UNCATEGORIZED
'cepat internet gg lambat parah tidak connected whatsapp iphone',IPHONE,UNCATEGORIZED
'power bagus bajetterengganu bajetterengganu rakyat senang nak beli iphone rilek je',IPHONE,UNCATEGORIZED
'eljih tlrp saran merk hp bagus samsungiphone',IPHONE,UNCATEGORIZED
'okezonenews iphone nyala benam lumpur',IPHONE,UNCATEGORIZED
'tetiba suka iphone ish',IPHONE,UNCATEGORIZED
'okezonenews jajar telepon seluler android alternatif iphone habis',IPHONE,UNCATEGORIZED
'a hadiah laptop iphone suka awk nak sayang kat awk b',IPHONE,UNCATEGORIZED
'iphone nya bagus',IPHONE,UNCATEGORIZED
'okezonenews fasilitasi wireless charging iphone balut kaca',IPHONE,UNCATEGORIZED
'okezonenews trump ajak apple bikin iphone amerika',IPHONE,UNCATEGORIZED
'okezonenews survei guna iphone emosional egois',IPHONE,UNCATEGORIZED
'suka video hina milik toko pria beli iphone hancur',IPHONE,UNCATEGORIZED
'suka video iphone gratis kerja keras',IPHONE,UNCATEGORIZED
'suka iphone',IPHONE,UNCATEGORIZED
'sepurna banget like new iphone gold iggb gagb masuk inter zpa mantap pokoke',IPHONE,UNCATEGORIZED
'sepurna banget like new iphone gold masuk inter zpa mantap pokoke minat calltextwa pic',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'emis henpon nya iphone bagus henpon',IPHONE,UNCATEGORIZED
'suka video glass iphone case',IPHONE,UNCATEGORIZED
'metrotv tonton video bikin iphone rusak',IPHONE,UNCATEGORIZED
'lann iphone ku rusak negatif tidak line labtopp pls liat liatin tiket lan jam kampus jam gnegatif bantu doa banget banget',IPHONE,UNCATEGORIZED
'form masuk uni cewek teka suka penuh gallery iphone orang',IPHONE,UNCATEGORIZED
'video porno bokepfull mantap video irvan emis iphone ss samsung note arloji alexa',IPHONE,UNCATEGORIZED
'suka video atas iphone stuck logo itunes',IPHONE,UNCATEGORIZED
'scps bagus iphone kwk',IPHONE,UNCATEGORIZED
'mantap ibkhyn endorse iphone iya',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'hello syakirr suka iphone jawapan ringkas ringkas ringkas terima kasih',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'front camera suka iphone real sikit he',IPHONE,UNCATEGORIZED
'xiao bagus iphone nya susul tawa pop',IPHONE,UNCATEGORIZED
'zhou bagus iphone g pop',IPHONE,UNCATEGORIZED
'video porno bokepfull mantap kaget harta kumpul emis gaul iphone jam alenya',IPHONE,UNCATEGORIZED
'canggih canggih ios cinta android bagus bagus iphone suka pakai samsung',IPHONE,UNCATEGORIZED
'okezonenews delapan aplikasi gratis baik iphone habis',IPHONE,UNCATEGORIZED
'emis pakai iphone persis wakt lihat tukang jual aer balad hpnya nokia njo gress suka syedi',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'parah tukang kunci duplikat yogya gugat usaha rpi miliar news berita xxnya',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'kakak pakai iphone ss iya bagus tidak kamera bagus banget makan tidak ganti he',IPHONE,UNCATEGORIZED
'tonton video bikin iphone rusak',IPHONE,UNCATEGORIZED
'syahirah rase tu cantik make up je pastu filter iphone je mantap tu nampak lawa hm',IPHONE,UNCATEGORIZED
'darjah pandai mintak iphone tawa bagus result spm abgmu jgk nanti spm spm',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'iphone as gb bagus murah',IPHONE,UNCATEGORIZED
'oga bagus iphone meledak sa',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'suka lelaki pakai iphone tu luang',IPHONE,UNCATEGORIZED
'maken ramei skrin iphone orang pecoh bagus cepat siket habih stock lcd nin',IPHONE,UNCATEGORIZED
'jadah suka show off iphone ish',IPHONE,UNCATEGORIZED
'korang suka live update tawa maju video porn layu iphone dslr amendentahlagigadget',IPHONE,UNCATEGORIZED
'iphone benci pakai iphone',IPHONE,UNCATEGORIZED
'suka video samsung galaxy edge vs iphone gs plus coca cola freeze test',IPHONE,UNCATEGORIZED
'benci mase kite mcm mne ko da ade anak iphone ko belikan nti time lahir',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'eleh ye tu rindu keping gambar tatapanii suka selfie tk pakai iphone dik h',IPHONE,UNCATEGORIZED
'kalo suka foto depth of field effect fitur keren iphone plus pic',IPHONE,UNCATEGORIZED
'iphone as mode normal cahaya bagus banget hunting kayak cantik pas autumn cerah',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'memding oppo fis bagus batrenya awet iphone gmna iya kren lebel mnurut kak',IPHONE,UNCATEGORIZED
'nabil suka iphone sukaknapa iphone sukee yu',IPHONE,UNCATEGORIZED
'suka video unboxing iphone refurbish cuma jutaani',IPHONE,UNCATEGORIZED
'you suka iphone suka iphone suka you tibs pickupline cem hayom',IPHONE,UNCATEGORIZED
'suka video nyobain iphone jplus makan sushi yen vlogii',IPHONE,UNCATEGORIZED
'orang offer iphone memg tunggu je orang offer suka',IPHONE,UNCATEGORIZED
'suka apps share it connect android laptop iphone terima kasih tukang apps hu',IPHONE,UNCATEGORIZED
'okezonenews iphone chip nm',IPHONE,UNCATEGORIZED
'nowplaying ello benci rindu from music iphone by bripda rn ldd polisi cop police lagu',IPHONE,UNCATEGORIZED
'okezonenews apple baik rusak iphone gs',IPHONE,UNCATEGORIZED
'tidak kakak sukain hp iphone batre nya boros charger nya mahal rusak melulu',IPHONE,UNCATEGORIZED
'parah tukang kunci duplikat yogya gugat usaha rpi miliar news berita xxnya',IPHONE,UNCATEGORIZED
'kelas komisaris moal make hp mito atawa imo butut iphone atawa naha rusak nya',IPHONE,UNCATEGORIZED
'video porno bokepfull mantap emis jpo bawa samsung note iphone ss',IPHONE,UNCATEGORIZED
'video porno bokepfull mantap iri iya emis cacat gaji bawa smartphone iphone',IPHONE,UNCATEGORIZED
'suka video review iphone indonesia',IPHONE,UNCATEGORIZED
'okezonenews saingi iphone galaxy siap edisi jet black',IPHONE,UNCATEGORIZED
'sbnrnya prefer iphone putih ai suka space grey',IPHONE,UNCATEGORIZED
'gila mantap jiwa emis hape nya galaxy note iphone ss',IPHONE,UNCATEGORIZED
'yeh suka lagu tawa tawa hmm those memories terima kasih iamneeta',IPHONE,UNCATEGORIZED
'id min tidak iphone ss suka mati dadak kadang suka mati layar biru yah',IPHONE,UNCATEGORIZED
'parah tukang kunci duplikat yogya gugat usaha rpi miliar news berita xxnya',IPHONE,UNCATEGORIZED
'video porno bokepfull mantap cas iphone malam kamar tidur remaja ludes bakar',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'suka video techit iphone and plus giveaway',IPHONE,UNCATEGORIZED
'suka video erica iphone galaxy giveaway',IPHONE,UNCATEGORIZED
'penat beli iphone uang pt ajar bagus',IPHONE,UNCATEGORIZED
'suka iphone samsung',IPHONE,UNCATEGORIZED
'kak suka lagu tidak he black beatles rae sremmurdgucci mane',IPHONE,UNCATEGORIZED
'ezzatdaniel ouhh tu i suka tu la camera nmpak mcm cartoon so fake iphone still lawa hm',IPHONE,UNCATEGORIZED
'sonya elok iphone bagus',IPHONE,UNCATEGORIZED
'suka video greget iphone parody',IPHONE,UNCATEGORIZED
'om bingung beli hp beli sedgev v bagus kamera prestige beli iphone plus prestige kamera kalah',IPHONE,UNCATEGORIZED
'okezonenews pakai dual kamera iphone ungguli gs',IPHONE,UNCATEGORIZED
'bingung beli hp beli iphone iya kamera prestige beli sv v kamera bagus prestigenya',IPHONE,UNCATEGORIZED
'iphone gagal paham dikiran ip indeks prestasi ip bagus tidak mah dewa',IPHONE,UNCATEGORIZED
'eh suka iphone',IPHONE,UNCATEGORIZED
'suka video iphone ss jtan juragan tekno',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'okezonenews apple iphone gs shut down',IPHONE,UNCATEGORIZED
'carger rusak batre tinggal iphone nya kartu blokir kelar kelar tidak ngapa ngapain tweet ejam yll',IPHONE,UNCATEGORIZED
'sih tidak beli iphone iya kadung benci banget apple tawa dendam sendiri sma',IPHONE,UNCATEGORIZED
'pakai iphone pastu tukar pakai phone iphone cerita alam sikit give up',IPHONE,UNCATEGORIZED
'parah tukang kunci duplikat yogya gugat usaha rpi miliar news berita xxnya',IPHONE,UNCATEGORIZED
'suka dance suka selfie raih sempat menangin trip bali iphone ss ikut chocofunbyebyegalau contes',IPHONE,UNCATEGORIZED
'okezonenews dual camera iphone lampaui milik plus',IPHONE,UNCATEGORIZED
'mantap nego iphone ss iggb gsm fu ori',IPHONE,UNCATEGORIZED
'iphone je kaya gym je sado usha je suka lawa je hot hensem je playboy bodoh je',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'suka video review iphone indonesia',IPHONE,UNCATEGORIZED
'ah dah dasar hanise balik iphone ugh benci cakap beci',IPHONE,UNCATEGORIZED
'so those kene curi fon tu suka selfie kat cermin ye iphone user tu justasking',IPHONE,UNCATEGORIZED
'charger iphone rusak beli abal tahan minggu rusak and now baterai iphone sekarat',IPHONE,UNCATEGORIZED
'akhiri negara mmg suka experiment iphone bangang',IPHONE,UNCATEGORIZED
'nak beli casing iphone bagus murah ek jap abang contoh',IPHONE,UNCATEGORIZED
'ouhh jenis pakai iphone mang suka and mudah block orang ekkokay paham',IPHONE,UNCATEGORIZED
'mantap tong kak iphone ss bgus dipke bgmanmi iphone hahhah',IPHONE,UNCATEGORIZED
'iphone sse lahh specifications nya bagus',IPHONE,UNCATEGORIZED
'suka video tek iphone review indonesia',IPHONE,UNCATEGORIZED
'tawa bagus beli iphone',IPHONE,UNCATEGORIZED
'halo caca iphone nya bagus',IPHONE,UNCATEGORIZED
'suka video iphone plus giveaway',IPHONE,UNCATEGORIZED
'telepon pakai iphone sllu panggil gagal pulsa si bagus gnti pakai hp tidak ganggu telepon',IPHONE,UNCATEGORIZED
'beli iphone suka kamera noob ambil gambar handy suka phone besaq simple',IPHONE,UNCATEGORIZED
'xavierus lantas banting benda rusak iphone nya impor zimbawe',IPHONE,UNCATEGORIZED
'iphone ss spek tinggi mantap more informasi cd cdb',IPHONE,UNCATEGORIZED
'hot kat fesbuk kat class femes hot kat twider suka ayat punchline hot kat insta hp mesti iphone',IPHONE,UNCATEGORIZED
'parah tukang kunci duplikat yogya gugat usaha rpi miliar news berita xxnya',IPHONE,UNCATEGORIZED
'keizia latinisha bu beli case iphone loh bagus ga',IPHONE,UNCATEGORIZED
'okezonenews hadang galaxy sb iphone tampil fitur dual ois',IPHONE,UNCATEGORIZED
'nikmati alam virtual reality beda ipega virtual reality casemenonton rasa imanya',IPHONE,UNCATEGORIZED
'suka video iphone plus case',IPHONE,UNCATEGORIZED
'dika iphone rusak jatuh si layar te garis garis warna merah ungu touchscreennya tidak dipake sebelah',IPHONE,UNCATEGORIZED
'budak ayah a ayah bagus anak tepuk bahu budak ayah a ayah ok iphone',IPHONE,UNCATEGORIZED
'that makes it bezelless phone pfftt suka iphone',IPHONE,UNCATEGORIZED
'suka lagu im listening to diri samsons lets enjoy music on jooxi',IPHONE,UNCATEGORIZED
'kesel iphone ku rusak situ ss an thread negatif',IPHONE,UNCATEGORIZED
