@relation NLP

@attribute Tweet string
@attribute Category {SAMSUNG,IPHONE,VIVO,OPPO,XIAOMI,LENOVO}
@attribute Sentiment {POSITIVE,NEUTRAL,NEGATIVE,UNCATEGORIZED}

@data
'samsung galaxy j2 prime slalu bagus untuk selfi dimanapun..#antiselfiegelap',SAMSUNG,UNCATEGORIZED
'  samsung tapi kalo camera masih bagus oppo',SAMSUNG,UNCATEGORIZED
' yg jelas bagus sih kyknya samsung',SAMSUNG,UNCATEGORIZED
' bagus  dulu pernah pake samsung j7',SAMSUNG,UNCATEGORIZED
'eljih \": #tlrp saran merk hp yang bagus selain samsung/iphone\"',SAMSUNG,UNCATEGORIZED
'suka sama iklan samsung galaxy j7 prime. mas abimanaaaaaaa',SAMSUNG,UNCATEGORIZED
'samsung galaxy a9 pro......mantap ya... duh...',SAMSUNG,UNCATEGORIZED
'#tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'onlyrpe: #tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'onlyrpe: #tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'onlyrpe: #tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'onlyrpe: #tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#tlrp saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'#ic saran merk hp yang bagus selain samsung/iphone',SAMSUNG,UNCATEGORIZED
'okezonenews: gara-gara galaxy note 7, timbul masalah kepercayaan samsung sdi',SAMSUNG,UNCATEGORIZED
'lebih suka sama laptop slim atau yang gimana? kalau yg ini:   dapetin mysterious quiz juga! #creativ',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   5 alasan untuk tidak pilih samsung z2!',SAMSUNG,UNCATEGORIZED
'permisi gan ane numpang jualan ni gan barang bagus nii monggoo gan merapat  samsung galaxy a7 gold released 2015,...',SAMSUNG,UNCATEGORIZED
'okezonenews: permohonan maaf samsung melalui sd card 128 gb',SAMSUNG,UNCATEGORIZED
'motomo printing desain suka suka #promo #hardcase #softcase #custom #iphone #samsung #xiaomi…',SAMSUNG,UNCATEGORIZED
'sobat7 pernah ngga mengalami kesulitan menggunakan smartphone baru kalian? share pengalaman kalian yuk _id',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy j7 2016 review indonesia - harga mid, fitur low, power',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung galaxy j7 prime indonesia - pelengkap j7 2016',SAMSUNG,UNCATEGORIZED
' _id kalungnya bagus..',SAMSUNG,UNCATEGORIZED
'saya suka video   fanboy samsung garis keras',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull mantap ? video :inilah irvan, pengemis yang punya iphone 5s, samsung note, dan arloji alexa…',SAMSUNG,UNCATEGORIZED
'samsung galaxy j7 prime ini bagus juga, 3,8jt ya hm hm hm',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung galaxy j7 prime indonesia - pelengkap j7 2016',SAMSUNG,UNCATEGORIZED
'ga kerasa udh setaun rusak hp samsung nya?????? [pic] —',SAMSUNG,UNCATEGORIZED
'saya suka video  dari 4etech  samsung galaxy a8 2016 - unboxing & hands on!',SAMSUNG,UNCATEGORIZED
'secanggih canggihnya ios, gua lebih cinta android. sebagus bagusnya iphone, gua lebih suka pake samsung.',SAMSUNG,UNCATEGORIZED
' _rules bagus bagus. im proud ur samsung di hati anda. saya sukaaa',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull mantap ? kisah irfan, pengemis yang kedapatan miliki iphone dan samsung galaxy note',SAMSUNG,UNCATEGORIZED
'1 _id  mantap',SAMSUNG,UNCATEGORIZED
'hp android murah tapi bagus bulan november 2016  #xiaomi #samsung #lenovo #htc #asus',SAMSUNG,UNCATEGORIZED
'hp android murah tapi bagus bulan november 2016  #xiaomi #samsung #lenovo #htc #asus',SAMSUNG,UNCATEGORIZED
' spek dan fitur sudah mantap. tinggal berani ngga promosi kaya samsung / oppo? :)',SAMSUNG,UNCATEGORIZED
'paling seneng sama teknisi yg kerjanya cepeet. pengalaman banget dah jd teknisi ?????? (at samsung service center) —',SAMSUNG,UNCATEGORIZED
'kalau ada yg bilang samsung z2 jelek, saya tidak setuju. sebab, z2 adalah ponsel yg amat bagus untuk melatih pengendalian emosi.',SAMSUNG,UNCATEGORIZED
'okezonenews: qualcomm ajak samsung kembangkan snapdragon 835',SAMSUNG,UNCATEGORIZED
'bagus juga slogannya #samsung yg #unlimityourself & slogannya #adidas #firstneverfollow ...',SAMSUNG,UNCATEGORIZED
'suka lah ayah aku dapat phone baru samsung prime tu~',SAMSUNG,UNCATEGORIZED
'samsung sebab suka hati lah aku punya suka haha',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy j7 2016 review indonesia : 3,3juta hp gaming \"murah\"',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy s7 edge vs. iphone 6s plus coca-cola freeze test 9',SAMSUNG,UNCATEGORIZED
' pengennya sih xiaomi, soalnya bs di bawah 10 jt. atau, walopun ga suka merknya, samsung. mau yg mewah ya sony.',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull mantap ? samsung masih tertarik garap pasar tablet',SAMSUNG,UNCATEGORIZED
'ada hp terbaru dari samsung yang keren abiz ne internetnya udah 4g, ram besar & kamera selfie bagus dan harga murah.',SAMSUNG,UNCATEGORIZED
' bagus samsung edge7 nara... serbaguna kalo km lg kesel sama seseorang. coba deh ..',SAMSUNG,UNCATEGORIZED
'__ serius deh.. hape xiaomi bagus kah? kalo buat selfie sama samsung bagusan mana? *naq beli hape berdasarkan kamera*',SAMSUNG,UNCATEGORIZED
'ciaaan bgt ada yg pulang dr pulau bawa oleh2 hape rusak grgr kecemplung???? (with reza at samsung service center) —',SAMSUNG,UNCATEGORIZED
' heran deh, samsung kenapa sih suka erorr...',SAMSUNG,UNCATEGORIZED
'pengalaman pake samsung galaxy s4, jelek banget 1 tahun garansi habis langsung rusak, kena bayar di sc 2jt, mending apple aja...',SAMSUNG,UNCATEGORIZED
'1. samsung galaxy j5  menyebut brand samsung pasti pola pikir kamu akan tertuju kalau produk-produk besutannya itu…',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull mantap ? tablet terbaru samsung sudah dilengkapi s-pen',SAMSUNG,UNCATEGORIZED
' nama angel tipe hape samsung galaxy tab a ya yg makai indosat juga sama jaringanya jelek min 0857776848802',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull mantap ? pengemis di jpo ini bawa samsung note 3 dan iphone 5s',SAMSUNG,UNCATEGORIZED
'saya suka video   dj lagu joget enak pengen hp samsung',SAMSUNG,UNCATEGORIZED
'_id min ga ada penerus galaxy note 10.1 (2014 edition) ya? punya ane rusak tapi belum ada tab yang bisa menyamai/melebihi tab itu',SAMSUNG,UNCATEGORIZED
'?  ?? #bokep #bokepfull mantap ? jangan iri ya! pengemis cacat ini punya “gaji” luar biasa, bawa smartphone iphone …',SAMSUNG,UNCATEGORIZED
'lagi di service center samsung, henpon yg paling jelek punya gue doang ??',SAMSUNG,UNCATEGORIZED
'saya suka video   unbox & review samsung j7 prime indonesia',SAMSUNG,UNCATEGORIZED
'satuh hal yang mimin suka dari samsung #j7prime adalah desainnya. di bagian belakang full metal! bahan logam lebih enak digenggam. iya gak?',SAMSUNG,UNCATEGORIZED
'oleh karena itulah samsung galaxy #j7prime cocok untuk kamu yg suka kebersamaan, kalau selfie bs muat banyak!',SAMSUNG,UNCATEGORIZED
'pertama, samsung galaxy #j7prime. smartphone ini cocok untuk kamu yg suka dg kebersamaan dan sharing di social media. apalagi sharing foto.',SAMSUNG,UNCATEGORIZED
' sepertinya begitu, skrg pake delcell qc 3, kinerjanya bagus dlm arti kl charge cepat, dipadukan dg kepala samsung bisa.',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung a9 pro 2016 - besar dan lega',SAMSUNG,UNCATEGORIZED
'lebih suka sama laptop slim atau yang gimana? kalau yg ini:   dapetin mysterious quiz juga! #creativ',SAMSUNG,UNCATEGORIZED
' cari kamera bagus di outdoor sama kuat multitasking, pengin nyoba xiaomi mas, bosen samsung, yg resmi terbaru cuma 3 prime n note 3',SAMSUNG,UNCATEGORIZED
'gatau kenapa suka bgt sama instrumen \"over the horizon\" dari samsung...',SAMSUNG,UNCATEGORIZED
'8. suka iphone ke samsung?',SAMSUNG,UNCATEGORIZED
'paling ta suka bila wifi ruma buat hal. aku terpaksa guna data digi. tapi bole online guna samsung saja. ipod tersadai dr tadi.',SAMSUNG,UNCATEGORIZED
' sama kyk samsung ama xiaomi bagus mna? klo samsung-nya z2 trus xiaomi nya mi5. ato dibalik. samsung s7 edge xiaomi redmi 2.',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy a8 (2016) vs j7 prime - speed test! (4k)',SAMSUNG,UNCATEGORIZED
'___ lawa lah. aku suka design dia. mcm 5s githew. tkbest ke se? tp samsung edge lawa gila!',SAMSUNG,UNCATEGORIZED
'mo beli kabelnya samsung tapi takutnya gampang rusak kayak yg bawaan hp. gk ada setahun gk bisa dipake fast charging',SAMSUNG,UNCATEGORIZED
' _id iya. setau saya pls itu panel layar dari samsung untuk menyaingi ips. tp sayang kadang suka gk ditulis di spec..',SAMSUNG,UNCATEGORIZED
'okezonenews: teknologi baru samsung usai caplok harman',SAMSUNG,UNCATEGORIZED
' + dari samsung. tak seharusnya ia hidup normal tanpa lampu dunia paparazzi yang ingin imagenya rusak.',SAMSUNG,UNCATEGORIZED
'_1611 samsung sih bagus wkwk',SAMSUNG,UNCATEGORIZED
' kgk,body jelek,kalau urusan kamera lumayan, cas lama, layar kecil, tebel banget lg :v mending samsung a3 atau iph 5s/6',SAMSUNG,UNCATEGORIZED
'unit samsung anda rusak? jgn terburu-buru dibawa ke servisan yang tdk resmi. bawa ke _kdr2 untuk kediri…',SAMSUNG,UNCATEGORIZED
'hidup jengkol! bung anies suka makan jengkol euy! --?',SAMSUNG,UNCATEGORIZED
'a9 nya samsung kayaknya bagus yah',SAMSUNG,UNCATEGORIZED
'okezonenews: samsung sebut galaxy s7 masih aman dari ledakan',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung z2 review indonesia - hp masa gitu?',SAMSUNG,UNCATEGORIZED
' rusak kali .. itu sama kya hp saya sebut aja samsung kya gitu udah nyala trus mati',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   unboxing samsung j7 prime indonesia - nggak cuma mewah doang',SAMSUNG,UNCATEGORIZED
'saya suka video   micro sd sim para samsung galaxy a3, a5, a7 e e5',SAMSUNG,UNCATEGORIZED
'_wak7 bagus, bersyukur apa yg ada, guna je dulu samsung tuh dulu kahkah ipong lambat lagi',SAMSUNG,UNCATEGORIZED
'lagi tunggu berita bagus... \"#samsung recall z2\"  #forceclose dimana^^',SAMSUNG,UNCATEGORIZED
' iyasih katanya xiaomi bagus. tp gua blm pernah nyoba biasanya pake samsung tahan bantin bgt.',SAMSUNG,UNCATEGORIZED
'okezonenews: pasca meledak, samsung tegaskan baterai s7 aman',SAMSUNG,UNCATEGORIZED
'ready oppo neo7,a37,f1s desain mewah ccok buat anak remaja masa kini & kualitas kamera yg bagus, ready samsung,xiomi,lenovo. siap cod gan',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung z2 indonesia',SAMSUNG,UNCATEGORIZED
'saya suka video  dari 4etech  samsung galaxy a8 2016 - unboxing & hands on!',SAMSUNG,UNCATEGORIZED
'95 j5 bagus, apalagi a5.kalo bandingin harga sama spec pasti menang xiaomi sih.cuma kalo spec tanpa liat harga samsung lbh unggul',SAMSUNG,UNCATEGORIZED
'_id sangat tidak puas dengan kulkas samsung rt38, benerin rusak lagi, makanan busuk bulak balik sejak awal beli _id',SAMSUNG,UNCATEGORIZED
'sebab tak mandi lagi lerr. tapi muka macam mandi kan? sebab camera samsung bagus lol',SAMSUNG,UNCATEGORIZED
' chargernya rusak trs udah lama banget. tau samsung young2? nah itu bhahaha',SAMSUNG,UNCATEGORIZED
'ya allah fotonya jelek banget kaya pake kamera hape gue. pasti ini motonya pake samsung s4',SAMSUNG,UNCATEGORIZED
'tak suka ah emoji samsung grrr',SAMSUNG,UNCATEGORIZED
' samsung gue rusak........... ini ajah make ip yang isinya cuman line doang',SAMSUNG,UNCATEGORIZED
'samsung. tp katanya xiaomi jg bagus sih??',SAMSUNG,UNCATEGORIZED
'keren guyss galaxy j2 prime & j5 prime segera rilis di indonesia,, tawarkan spek bagus dan harga murah... ::…',SAMSUNG,UNCATEGORIZED
'lebih suka sama laptop slim atau yang gimana? kalau yg ini:   dapetin mysterious quiz juga! #creativ',SAMSUNG,UNCATEGORIZED
'bagus beli samsung lah. hahahahah!',SAMSUNG,UNCATEGORIZED
'suka selfie? samsung galaxy j2 prime sangat cocok untuk menemani selfie terkece. anda bersama teman atau keluarga d…',SAMSUNG,UNCATEGORIZED
'123 jaringan 4g nya ngga stabil suka lama apalagi pas samsung galaxy gift  ngga stabil jd ngga dpt, sy pake combo xtra d daerah kemayoran',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   unboxing samsung j7 prime indonesia - nggak cuma mewah doang',SAMSUNG,UNCATEGORIZED
'saya menambahkan video ke daftar putar   mantap uji tes layar samsung s7 kuat banget',SAMSUNG,UNCATEGORIZED
'battery dari semalam tak habis habis lagi. bagus betul samsung ni ??',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung z2 indonesia',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy s7 edge vs. iphone 6s plus coca-cola freeze test 9',SAMSUNG,UNCATEGORIZED
'kanan walkman,  kiri power bank, kat tangan samsung.  ciri2 gen-y yang anti sosial n suka jadi burung hantu',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   best smartphone camera: asus zenfone 3, oppo f1s, and samsung',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung z2 indonesia',SAMSUNG,UNCATEGORIZED
'[samsung hampir rusak, iphone udah rusak, pake apa gue ntar. esia.]',SAMSUNG,UNCATEGORIZED
'okezonenews: penjelasan samsung terkait pelarangan galaxy note 7 di indonesia',SAMSUNG,UNCATEGORIZED
'suka bgt dgn aplikasi ini sesuai dgn ponsel aku samsung s4, aplikasi ini sa...',SAMSUNG,UNCATEGORIZED
'hp samsung yg seri zoom tyt lucuk ya ..... bagus kameranya ??',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung z2 indonesia',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung z2 indonesia',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy s7 edge review indonesia : 10 juta yg belum sempurna',SAMSUNG,UNCATEGORIZED
'okezonenews: rilis samsung galaxy j prime series tandingi huawei p9 lite',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung z2 indonesia',SAMSUNG,UNCATEGORIZED
'okezonenews: samsung tak bisa cukupi panel oled iphone selanjutnya?',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy j7 review indonesia',SAMSUNG,UNCATEGORIZED
'_id samsung galaxy j5 abis pembaruan os memory internal jd berkurang bnyak, gmn tu..? trus sd card suka gk kbaca.. payah..',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy a5 2016 vs asus zenfone 3 ze520kl',SAMSUNG,UNCATEGORIZED
'kampreet headshet samsung cepet bgd rusak ????????',SAMSUNG,UNCATEGORIZED
'samsung berikan pengalaman baru menonton dengan soundbar seri hw-k950',SAMSUNG,UNCATEGORIZED
'saya suka video  dari 25  simultaneously using 2 sim with sd card in samsung galaxy s7 edge',SAMSUNG,UNCATEGORIZED
'samsung smart tv, uhd 4k, built in wifi.. terlalu bagus kalo… (w/ eva  at airnav indonesia headquarters) [pic] —',SAMSUNG,UNCATEGORIZED
'okezonenews: tanding samsung galaxy gear iconx versus apple airpods',SAMSUNG,UNCATEGORIZED
' dripada ip mending samsung a series atau j series. ip mah menang nama doang :v buat nggame ae suka error ()',SAMSUNG,UNCATEGORIZED
'_call pak namanya siapa ,no telponnya berapa, say suka pak',SAMSUNG,UNCATEGORIZED
' sy gk bsa msk link form online ny sy sdh krm brg yg rusak k gdg lazada berupa 2 pcs tempred glass samsung j1, asus zen2 5.5in',SAMSUNG,UNCATEGORIZED
'menurut kamu, manakah yang lebih bagus antara xioami redmi pro vs samsung galaxy j7 prime ?. lihat selengkapnya !',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy a5 2016 vs asus zenfone 3 ze520kl',SAMSUNG,UNCATEGORIZED
'kira-kira sang pendatang baru luna jika kita duelkan dengan samsung galaxy s6 edge plus bakal lebih bagus mana ya ?…',SAMSUNG,UNCATEGORIZED
'okezonenews: aktifkan c developers, samsung bekerja sama dengan microsoft',SAMSUNG,UNCATEGORIZED
'sue yg samsung malah rusak ????',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   review samsung galaxy j7 prime indonesia - pelengkap j7 2016',SAMSUNG,UNCATEGORIZED
'samsung ni banyak je kerusi tapi tu la sis lagi suka bersila je.????',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy a5 2016 vs asus zenfone 3 ze520kl',SAMSUNG,UNCATEGORIZED
' kualitas lebih bagus samsung kang',SAMSUNG,UNCATEGORIZED
'mod pixel di hp samsung. ni la yg aku suka android. full of customisation.',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy a5 2016 vs asus zenfone 3 ze520kl',SAMSUNG,UNCATEGORIZED
'lebih suka sama laptop slim atau yang gimana? kalau yg ini:   dapetin mysterious quiz juga! #creativ',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy a5 2016 vs asus zenfone 3 ze520kl',SAMSUNG,UNCATEGORIZED
'94 kebanyakan unn, soalnya bentar keluar, bentar lg liris lagu samsung terbaru. jadi kadang suka nyesel beli wkwk',SAMSUNG,UNCATEGORIZED
'saya suka video  dari   samsung galaxy s7 edge vs. iphone 6s plus coca-cola freeze test 9',SAMSUNG,UNCATEGORIZED
'saya suka video  dari 2gang  samsung galaxy j7 prime antutu benchmark test vs j7 vs j7 2016 vs a5',SAMSUNG,UNCATEGORIZED
'monitor komputer lcd samsung second seperti baru mulus oke bagus no minus kelengkapan kabel vga dan kabel power...',SAMSUNG,UNCATEGORIZED
'saya suka video   unboxing samsung j7 prime indonesia',SAMSUNG,UNCATEGORIZED
'staff tanya kenapa amik samsung? kenapa tak amik ip7. ip7 ni cun tak suka 1 je button home dia bapak hodoh!',SAMSUNG,UNCATEGORIZED
'samsung hadirkan pengalaman teater ke rumah dengan soundbar dolby atmos #blog #living',SAMSUNG,UNCATEGORIZED
'saya menambahkan video ke daftar putar   mantap uji tes layar samsung s7 kuat banget',SAMSUNG,UNCATEGORIZED
'aq suka phone samsung note sbb ada pen .',SAMSUNG,UNCATEGORIZED
'saya suka video   dihina pemilik toko, pria ini beli semua iphone dan menghancurkannya',IPHONE,UNCATEGORIZED
'iphone 5s spek tertinggi dan mantap more info = 089634907779/2768cd2b',IPHONE,UNCATEGORIZED
'gan, saya mau tnya, iphone saya lcd masih bagus tpi knpa touchscrennya lari-lari kadang ada yg bisa kadang ada yg nggak. mohon pencerahanya?',IPHONE,UNCATEGORIZED
' bukan kau x suka iphone ke?',IPHONE,UNCATEGORIZED
'hati hati beli iphone di gadget store grage cirebon pelayanannya  kurang bagus  saya mengalaminya',IPHONE,UNCATEGORIZED
'pake kamera iphone juga udah bagus kok nads',IPHONE,UNCATEGORIZED
'ternyata low light camera iphone 6s bagus juga',IPHONE,UNCATEGORIZED
'saya suka video  dari   google pixel vs iphone 7 vs galaxy s7 edge vs oneplus 3 - battery',IPHONE,UNCATEGORIZED
'80 iphone 6 nya bagus',IPHONE,UNCATEGORIZED
'_nadsejkt48 pke kamera yg ada dlu nads, kamera iphone kan bagus tuh',IPHONE,UNCATEGORIZED
' suka tak pakai lenovo? taknak try samsung? sony? iphone? ??????',IPHONE,UNCATEGORIZED
'hp apa lagi sih selain iphone yang kalo ngevideoin band live suaranya bagus?',IPHONE,UNCATEGORIZED
'_ easy lh,kitorang suka fon baru atau xbox or ps4.aku nk iphone 7 je??????',IPHONE,UNCATEGORIZED
'cieee dibeliin iphone 7 sekalian earphone bagus cieeeeeee _twt',IPHONE,UNCATEGORIZED
'suka tidur dengan kaki menghadap pintu? ini bahayanya #news #berita #xxx',IPHONE,UNCATEGORIZED
'okezonenews: enam aplikasi musik terbaik untuk iphone (2-habis)',IPHONE,UNCATEGORIZED
'okezonenews: enam aplikasi musik terbaik untuk iphone (1)',IPHONE,UNCATEGORIZED
'saya suka video   inilah 5 tes kecanggihan hp iphone',IPHONE,UNCATEGORIZED
'parah! tukang kunci duplikat yogya digugat pengusaha rp1 miliar #news #berita #xxx',IPHONE,UNCATEGORIZED
'_ferzin _azhan erm...bdk tu poyo.masuk spa pkai kabel..ank org kaya.pkai iphone 6s plus..ayah pkai bmw..mmg suka raih populariti',IPHONE,UNCATEGORIZED
'iphone 5s spek tertinggi dan mantap more info = 089634907779/2768cd2b',IPHONE,UNCATEGORIZED
'tbh, kualitas music player nya sony xperia lebih bagus daripada iphone punya.',IPHONE,UNCATEGORIZED
'dijual iphone 6 gold 128g, kondisi masih bagus  earphone dan charger blm pernah dipakai  minat…',IPHONE,UNCATEGORIZED
' hp saya iphone 4 mz. keterangannya suka terhenti ditengah-tengah downlod yg tadinya misal 3000 byts mendadak 0 byts',IPHONE,UNCATEGORIZED
'saya suka video   sorteo de iphone 7 plus 156gb¡¡¡',IPHONE,UNCATEGORIZED
'asal iphone je kaya. asal gym je sado. asal usha je suka. asal lawa je hot. asal hensem je playboy. asal bodoh je kau.',IPHONE,UNCATEGORIZED
'iphone 5s spek tertinggi dan mantap more info = 089634907779/2768cd2b',IPHONE,UNCATEGORIZED
'saya suka video  dari _erica  iphone 7 & galaxy s7 giveaway!',IPHONE,UNCATEGORIZED
'saya suka video   apple – introducing iphone 7',IPHONE,UNCATEGORIZED
'ketpad iphone mu rusak iti',IPHONE,UNCATEGORIZED
'_terkini  ganteng? cashing iphone, jerohan mito, type pengkhianat, lbh suka memperkaya diri drpd membela nkri, out dr tni',IPHONE,UNCATEGORIZED
'_terkini  ganteng? cashing iphone, jerohan mito, type pengkhianat, lbh suka memperkaya diri drpd membela nkri, out dr tni',IPHONE,UNCATEGORIZED
' malam min. saya mau bertanya, kabel charger saya rusak dan saya baru membeli iphone sebulan yg lalu.…',IPHONE,UNCATEGORIZED
